Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_het_2 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_het_10 count	srpk3_wt_ttnb_wt_4 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000011519	0.11408382390725541	0.7642694046165615	0.5639344662149218	3	22222244	22242868	-1	protein_coding	myl4	myosin, light chain 4, alkali; atrial, embryonic [Source:ZFIN;Acc:ZDB-GENE-050626-112]	475	369	496	264	531	389	688	858	552	237	664	482	536.3767403311092	300.88041263407354	475.6304117262405	334.3943547042057	448.3622736018699	288.1378630658446	693.5040258933172	616.8548529422728	790.0978970665187	245.95530073119164	690.7706224277407	571.7470026745525	0.3106178312161295
ENSDARG00000043173	0.6871095063632406	0.9851753601893952	-0.42081481925464037	22	7480465	7483755	1	protein_coding	cela1.3	chymotrypsin like elastase family member 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-040801-12]	162	53	78	58	43	12	61	48	18	2	3	12	182.9326988076625	43.21588582549023	74.79671797307815	73.46542641228761	36.308056054388715	8.888571611285695	61.48800229577377	34.509362402364914	25.764061860864743	2.0755721580691278	3.1209516073542503	14.234365211814586	0.3092809464095975
ENSDARG00000008029	0.8630633912287424	0.9951482764480201	0.0712755621270753	20	35484070	35496459	1	protein_coding	mep1a.2	meprin A, alpha (PABA peptide hydrolase), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041001-208]	775	1080	921	468	1003	890	635	142	346	371	356	224	875.140997382336	880.6255979533859	883.1766314513458	592.7899924301828	846.906516803532	659.2357278370223	640.0800238986286	102.09019710699621	495.24252243662227	385.0186353218232	370.35292407270435	265.7081506205389	0.30921556744437145
ENSDARG00000087188	0.05264834516893968	0.5971444271702904	-0.6732698564197969	3	14099693	14103551	-1	protein_coding	nfil3-6	nuclear factor, interleukin 3 regulated, member 6 [Source:ZFIN;Acc:ZDB-GENE-040704-63]	548	1256	591	554	467	963	474	463	335	981	451	397	618.8093762135744	1024.1349546569006	566.7289784883228	701.7214867656437	394.32237621859366	713.307871805677	477.79201783929125	332.8715581728116	479.4978179660938	1018.0681435329071	469.18305830558893	470.92024909086587	0.3083256229111742
ENSDARG00000021172	0.7519028636977885	0.9896880344643182	0.14418435380139574	20	25534669	25542183	-1	protein_coding	cyp2ad2	cytochrome P450, family 2, subfamily AD, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-020812-2]	1660	1770	1788	894	1736	1952	1693	378	877	1363	1212	774	1874.4955556834552	1443.247507756938	1714.5709196905605	1132.3808829756056	1465.8322165213674	1445.8743154358062	1706.5440637171312	271.7612289186237	1255.282347332132	1414.5024257241105	1260.8644493711172	918.1165561620408	0.3080804415277928
ENSDARG00000040738	0.4070623094728062	0.9490511594830039	-0.7774680899861137	9	22017368	22018304	1	protein_coding	zgc:153846	zgc:153846 [Source:ZFIN;Acc:ZDB-GENE-060929-898]	234	267	166	51	37	480	203	32	177	424	194	78	264.23612049995694	217.71021727180928	159.18275876321758	64.59890943149428	31.241815674706565	355.54286445142776	204.62400764003402	23.006241601576612	253.3466082985033	440.0212975106551	201.82153727557485	92.5233738767948	0.3061175559607815
ENSDARG00000103837	0.802491924395592	0.9907172060038703	-0.2756689561168258	24	40763020	40774028	-1	protein_coding	CU633479.2	myosin-7 [Source:NCBI gene;Acc:100329813]	12	114	11	47	112	12	3	7	8	7	6	3	13.550570282049074	92.95492422841296	10.54825509876743	59.532328299612374	94.5698204207334	8.888571611285695	3.024000112906907	5.032615350344884	11.45069416038433	7.264502553241948	6.2419032147085005	3.5585913029536465	0.3057054202782161
ENSDARG00000087625	0.5271185164142691	0.9750902058608631	-0.3090107593334928	17	52589913	52595932	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	429	501	231	262	528	221	171	250	222	411	552	400	484.4328875832544	408.5124301617096	221.51335707411604	331.86106413826474	445.8291534120288	163.69786050784487	172.3680064356937	179.73626251231727	317.7567629506651	426.5300784832058	574.255095753182	474.4788403938195	0.30388600096624385
ENSDARG00000041960	0.5088920542237972	0.9717505485254676	-0.35139992611928006	17	52581012	52587598	-1	protein_coding	si:ch211-173a9.6	si:ch211-173a9.6 [Source:ZFIN;Acc:ZDB-GENE-030131-4623]	609	569	304	375	664	247	209	309	319	572	786	543	687.6914418139905	463.95922706988574	291.5154136386635	474.9919811139285	560.6639353514907	182.9564323322972	210.67200786584783	222.15402046522414	456.59642964532514	593.6136372077706	817.6893211268135	644.10502583461	0.30362149357856716
ENSDARG00000060671	0.40650119565492576	0.9490511594830039	-0.26251239835933626	9	46369932	46399611	-1	protein_coding	lct	lactase [Source:ZFIN;Acc:ZDB-GENE-081104-434]	535	1169	552	497	894	733	419	324	247	439	237	239	604.1295917413545	953.1956703773224	529.3306195017838	629.5227056363266	754.8698165726397	542.9435825893678	422.35201576933133	232.9381962159632	353.5401822018662	455.58808869617354	246.55517698098578	283.50110713530717	0.2994234091272316
ENSDARG00000061417	0.7416762090443344	0.9896880344643182	0.21726429373100384	24	41273252	41303239	1	protein_coding	nub1	negative regulator of ubiquitin-like proteins 1 [Source:ZFIN;Acc:ZDB-GENE-080212-11]	100	44	106	30	53	240	171	263	146	90	150	98	112.9214190170756	35.87733917587869	101.64682186084978	37.99935848911428	44.75179002052562	177.77143222571388	172.3680064356937	189.08254816295778	208.975168427014	93.40074711311075	156.0475803677125	116.24731589648579	0.2990426582533731
ENSDARG00000056765	0.3893385884627195	0.9468646183653648	0.39799743542541965	8	21366771	21372485	-1	protein_coding	ela2l	elastase 2 like [Source:ZFIN;Acc:ZDB-GENE-040511-1]	11671	5611	11216	6950	8901	3887	10732	6510	4238	6333	4331	7158	13179.058813482894	4575.176138996711	10755.384471615955	8803.184716644808	7515.767603258463	2879.1564877556243	10817.856403905642	4680.332275820741	6066.005231463599	6572.299238525893	4505.613803817086	8490.7988488474	0.29788415693633474
ENSDARG00000003132	0.5519891538784674	0.9777650374999095	-0.42051662678401314	7	49901483	49908518	1	polymorphic_pseudogene	apip	APAF1 interacting protein [Source:NCBI gene;Acc:447941]	2	5	5	5	1	2	2	241	1	190	7	3	2.2584283803415124	4.076970360895305	4.79466140853065	6.33322641485238	0.8443733966136909	1.481428601880949	2.016000075271271	173.26575706187384	1.4313367700480413	197.17935501656714	7.282220417159917	3.5585913029536465	0.2977060098961012
ENSDARG00000035602	0.8074054805498612	0.9907320907615966	0.2598349179536042	5	20188438	20195350	-1	protein_coding	dao.1	D-amino-acid oxidase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050913-127]	153	252	369	30	205	469	158	428	272	4	121	104	172.76977109612568	205.47930618912338	353.846011949562	37.99935848911428	173.09654630580664	347.39500714108254	159.26400594643042	307.7084814210872	389.3236014530672	4.1511443161382555	125.87838149662143	123.36449850239308	0.29675489934112453
ENSDARG00000095142	0.795848072634302	0.9907172060038703	-0.21771748932871227	5	32831561	32859700	1	protein_coding	si:ch211-208h16.4	si:ch211-208h16.4 [Source:ZFIN;Acc:ZDB-GENE-060526-98]	32	37	20	82	103	57	30	62	17	244	142	121	36.1348540854642	30.16958067062526	19.1786456341226	103.86491320357904	86.97045985121017	42.220715153607046	30.240001129069068	44.57459310305468	24.3327250908167	253.2198032844336	147.72504274810117	143.5298492191304	0.2954116784544902
ENSDARG00000091211	0.9823634257356618	0.9998629871517414	-0.01794594355570894	13	12653975	12660318	-1	protein_coding	adh8a	alcohol dehydrogenase 8a [Source:ZFIN;Acc:ZDB-GENE-030529-3]	24	72	49	113	120	27	35	32	96	109	39	89	27.10114056409815	58.708373196892396	46.987681803600374	143.13091697566378	101.32480759364292	19.99928612539281	35.28000131724725	23.006241601576612	137.40832992461196	113.11868261476747	40.57237089560525	105.57154198762484	0.2922390368386524
ENSDARG00000041848	0.6224778132369928	0.9814140807136631	-0.31103335834024987	8	37259398	37263524	-1	protein_coding	rh50	Rh50-like protein [Source:ZFIN;Acc:ZDB-GENE-000427-1]	109	214	106	129	144	113	105	8	45	79	56	53	123.08434672861242	174.49433144631905	101.64682186084978	163.3972415031914	121.5897691123715	83.70071600627362	105.84000395174174	5.751560400394153	64.41015465216185	81.98510024373054	58.257763337279336	62.86844635218109	0.2898249967864173
ENSDARG00000088908	0.2060239402803285	0.8679610757666834	0.736267520626217	3	58702320	58710755	1	unprocessed_pseudogene	CU570691.1	NA	131	147	219	132	312	102	162	377	196	48	119	81	147.92705891236906	119.86292861032197	210.00616969364248	167.19717735210284	263.44449974347157	75.5528586959284	163.29600609697297	271.04228386857443	280.54200692941606	49.813731793659066	123.79774709171859	96.08196517974845	0.289437202358295
ENSDARG00000090600	NA	NA	1.712162825284252	22	8979955	8996337	1	protein_coding	si:ch211-213a13.1	si:ch211-213a13.1 [Source:ZFIN;Acc:ZDB-GENE-050208-471]	14	9	155	12	201	192	126	17	94	241	274	125	15.808998662390586	7.3385466496115495	148.63450366445016	15.199743395645712	169.71905271935188	142.21714578057112	127.00800474209008	12.222065850837575	134.54565638451587	250.10644504732988	285.0469134716882	148.2746376230686	0.2884776802066856
ENSDARG00000079361	0.5496787228356939	0.9777650374999095	-0.3631723406548685	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	219	269	156	304	306	149	151	127	89	470	261	113	247.2979076473956	219.3410054161674	149.5934359461563	385.0601660230247	258.3782593637894	110.3664308401307	152.20800568298097	91.30602135625718	127.38897253427567	487.75945714624504	271.5227898398198	134.04027241125402	0.2883427412807556
ENSDARG00000069630	0.03574422973389566	0.5123413188417435	-0.7238520416023538	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	828	1229	540	457	692	1723	616	344	576	349	464	278	934.989349461386	1002.119314708066	517.8234321213102	578.8568943175076	584.3063904566742	1276.2507405204376	620.9280231835515	247.31709721694855	824.4499795476718	362.1873415830628	482.7071819374574	329.7627940737046	0.2863007090263612
ENSDARG00000003523	0.08062750332445846	0.6936871440121688	1.1976882615061064	14	16345003	16352209	1	protein_coding	itln3	intelectin 3 [Source:ZFIN;Acc:ZDB-GENE-090527-4]	45	92	32	78	407	206	273	112	233	107	176	269	50.81463855768403	75.01625464047362	30.685833014596163	98.79833207169713	343.65997242177224	152.58714599373775	275.18401027452853	80.52184560551814	333.5014674211936	111.04311045669833	183.09582763144934	319.08702016484364	0.2861077955414849
ENSDARG00000070892	0.8545848648262715	0.994929370663088	0.14359368389857574	22	38812549	38819603	-1	protein_coding	si:ch211-262h13.5	si:ch211-262h13.5 [Source:ZFIN;Acc:ZDB-GENE-050208-372]	117	142	126	35	169	130	58	7	47	114	63	64	132.11806024997847	115.78595824942667	120.82546749497239	44.33258490396666	142.69910402771376	96.29285912226169	58.464002182866864	5.032615350344884	67.27282819225793	118.30761300994028	65.53998375443925	75.91661446301113	0.27923269195176686
ENSDARG00000044528	0.29853200373692723	0.9223660455923418	0.2858198877543466	6	12556427	12588044	-1	protein_coding	slc15a1b	solute carrier family 15 member 1b [Source:ZFIN;Acc:ZDB-GENE-030131-4661]	2071	3339	3390	1759	4230	3835	2421	1410	1931	2143	1645	1951	2338.602587843636	2722.6008070058847	3250.7804349837807	2228.0290527450675	3571.6994676759127	2840.63934410672	2440.368091115874	1013.7125205694695	2763.9113029627674	2223.9755673710706	1711.3217980325805	2314.2705440208547	0.2779459065925492
ENSDARG00000042953	0.6953116774257635	0.9863091659570168	-0.15199865155678718	20	25515259	25522911	-1	protein_coding	cyp2n13	cytochrome P450, family 2, subfamily N, polypeptide 13 [Source:ZFIN;Acc:ZDB-GENE-041001-158]	1761	2123	1656	963	1635	2115	1412	577	1029	1395	1076	707	1988.5461888907016	1731.0816152361465	1587.9918585053513	1219.7794075005684	1380.5505034633848	1566.6107464891036	1423.2960531415174	414.83129387842826	1472.8455363794344	1447.7115802532167	1119.3813098377245	838.641350396076	0.2777068608462063
ENSDARG00000093405	0.5166849625979955	0.9726728312283448	1.2880047128815781	3	32961488	32965848	-1	protein_coding	casp6a	caspase 6, apoptosis-related cysteine peptidase a [Source:ZFIN;Acc:ZDB-GENE-030825-4]	56	79	100	56	114	0	170	102	105	0	141	0	63.23599464956234	64.41613170214582	95.893228170613	70.93213584634665	96.25856721396077	0	171.36000639805806	73.33239510502544	150.29036085504433	0	146.68472554564977	0	0.2768268383845906
ENSDARG00000041645	0.8570693538430872	0.9951482764480201	0.07439944941531876	15	21137046	21155657	-1	protein_coding	sb:cb37	sb:cb37 [Source:ZFIN;Acc:ZDB-GENE-030131-9800]	644	876	673	327	1005	642	344	522	459	718	595	1045	727.2139384699669	714.2852072288574	645.3614255882255	414.19300753134564	848.5952635967594	475.53858120378464	346.7520129466586	375.28931612571847	656.9835774520509	745.1304047468169	618.9887354585929	1239.5759705288535	0.2747700736205312
ENSDARG00000089124	0.17660883620172335	0.8466055795202526	0.7354930936701767	3	55138413	55139127	-1	protein_coding	hbae1.3	hemoglobin, alpha embryonic 1.3 [Source:ZFIN;Acc:ZDB-GENE-061207-39]	192	745	566	460	1157	198	416	553	464	679	909	509	216.8091245127852	607.4685837734005	542.7556714456696	582.656830166419	976.9400198820405	146.66143158621395	419.3280156564244	397.5766126772458	664.1402613022912	704.6567476644689	945.6483370283378	603.7743244011353	0.2739083743613076
ENSDARG00000094840	0.22430522181925747	0.8824956436204364	-0.4631798492119237	22	19277361	19279253	1	protein_coding	si:dkey-21e2.13	si:dkey-21e2.13 [Source:ZFIN;Acc:ZDB-GENE-050208-379]	104	111	29	64	132	127	68	18	75	23	64	135	117.43827577775863	90.50874201187578	27.80903616947777	81.06529811011046	111.4572883530072	94.07071621944026	68.54400255922322	12.941010900886843	107.35025775360309	23.86907981779497	66.58030095689067	160.1366086329141	0.2738180253161443
ENSDARG00000093774	0.9661839574756976	0.9994178329269605	0.0137906722058175	2	39016066	39017838	-1	protein_coding	rbp2b	retinol binding protein 2b, cellular [Source:ZFIN;Acc:ZDB-GENE-040715-7]	411	375	381	294	315	468	492	967	411	317	721	351	464.1070321601808	305.7727770671479	365.3531993300355	372.39371319331997	265.97761993331267	346.6542928401421	495.9360185167327	695.2198633976432	588.2794124897449	328.97818705395673	750.0687029674715	416.35518244557665	0.27348104624614095
ENSDARG00000089050	0.8586178255676179	0.9951482764480201	-0.12083632544630679	17	21870044	21884323	-1	protein_coding	cuzd1.1	CUB and zona pellucida-like domains 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-131122-16]	102	104	59	59	145	40	30	18	84	78	115	82	115.17984739741712	84.80098350662234	56.577004620661675	74.73207169525809	122.43414250898519	29.62857203761898	30.240001129069068	12.941010900886843	120.23228868403545	80.94731416469598	119.63647828191293	97.268162280733	0.27250586802901755
ENSDARG00000039393	0.2879891533166782	0.9201669347657052	0.5244568308475802	4	8042805	8043964	-1	protein_coding	si:ch211-240l19.5	si:ch211-240l19.5 [Source:ZFIN;Acc:ZDB-GENE-041210-327]	627	238	607	316	502	212	562	317	238	325	252	357	708.0172972370641	194.06378917861653	582.0718949956209	400.2599094186704	423.87544510007285	157.03143179938058	566.4960211512272	227.9055808656183	340.6581512714338	337.2804756862333	262.159935017757	423.4723650514839	0.27105889059656546
ENSDARG00000058794	0.3862317864292179	0.9468646183653648	-0.7453386185877967	22	6073628	6082447	-1	protein_coding	si:dkey-19a16.2	si:dkey-19a16.2 [Source:ZFIN;Acc:ZDB-GENE-050208-493]	293	377	174	236	194	262	174	438	105	13	22	140	330.85975772003155	307.403565211506	166.85421701686664	298.92828678103234	163.80843894305605	194.0671468464043	175.3920065486006	314.89793192157987	150.29036085504433	13.49121902744933	22.886978453931167	166.06759413783683	0.2707547796324219
ENSDARG00000055539	0.35983236961113696	0.9414886129165808	-0.24840890597203708	21	28513057	28523548	-1	protein_coding	epdl2	ependymin-like 2 [Source:ZFIN;Acc:ZDB-GENE-091204-250]	1525	2304	1483	1431	1889	1500	1092	841	1053	1140	998	1013	1722.0516400104032	1878.6679423005567	1422.0965737701908	1812.5693999307512	1595.0213462032623	1111.0714514107117	1100.7360410981141	604.6327870914353	1507.1976188605875	1183.076130099403	1038.2365680465139	1201.617663297348	0.2702028078900289
ENSDARG00000091918	0.7509514677354876	0.9896880344643182	0.6425729918785298	5	42361013	42363243	1	processed_transcript	BX548073.1	NA	0	7	1	29	58	3	2	1	0	76	49	49	0	5.707758505253428	0.9589322817061301	36.732713206143806	48.97365700359408	2.2221429028214237	2.016000075271271	0.7189450500492691	0	78.87174200662686	50.97554292011942	58.123657948242894	0.27016827050445863
ENSDARG00000020866	0.8865334857987363	0.9951482764480201	-0.06258032986612329	16	23947196	23948538	1	protein_coding	apoa4b.2	apolipoprotein A-IV b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3143]	4045	6612	4801	2252	4338	3472	2759	1435	1543	3100	2823	1188	4567.6713992407085	5391.385605247951	4603.833884471131	2852.485177249512	3662.891794510191	2571.7600528653275	2781.0721038367187	1031.6861468207012	2208.5526361841276	3217.136845007148	2936.8154625203497	1409.2021559696439	0.2700369090475037
ENSDARG00000044642	0.7826579462189456	0.9904087596108541	0.140610353695261	21	24531679	24535510	-1	protein_coding	sc5d	sterol-C5-desaturase [Source:ZFIN;Acc:ZDB-GENE-040912-56]	332	296	392	247	263	96	226	174	45	75	40	63	374.89911113669103	241.35664536500207	375.901454428803	312.86138489370757	222.0702033094007	71.10857289028556	227.80800850565365	125.09643870857282	64.41015465216185	77.83395592759229	41.61268809805667	74.73041736202657	0.269650013094686
ENSDARG00000071644	0.7384212356446602	0.9895548493025851	-0.5537346460190539	22	6487048	6499077	-1	protein_coding	si:dkey-19a16.7	si:dkey-19a16.7 [Source:ZFIN;Acc:ZDB-GENE-060503-903]	219	326	152	225	215	155	138	412	138	0	0	132	247.2979076473956	265.8184675303739	145.75770681933176	284.9951886683571	181.54028027194354	114.81071664577355	139.1040051937177	296.20536062029885	197.52447426662968	0	0	156.57801732996043	0.2683705640142126
ENSDARG00000041108	0.15954958126469793	0.8355433150148307	0.48737928937513947	18	26422124	26428525	1	protein_coding	ctsh	cathepsin H [Source:ZFIN;Acc:ZDB-GENE-030131-3539]	274	532	442	224	592	248	346	125	359	187	310	300	309.4046881067872	433.78964639926045	423.84806851410946	283.7285433853866	499.86905079530504	183.69714663323768	348.7680130219299	89.86813125615863	513.8499004472468	194.06599677946346	322.4983327599392	355.85913029536465	0.2662878193819499
ENSDARG00000098171	0.17081259595884793	0.8458650270570673	0.5639821405111048	15	14203675	14212777	-1	protein_coding	ENSDARG00000098171	zgc:162193 [Source:NCBI gene;Acc:323315]	398	232	561	249	372	423	548	396	447	238	250	226	449.4272476879609	189.17142474554217	537.961010037139	315.3946754596485	314.10690354029305	313.3221492978207	552.3840206243283	284.70223981951057	639.8075362114744	246.9930868102262	260.0793006128542	268.08054482250805	0.26476004228876443
ENSDARG00000056781	0.6064121821711622	0.9810175590418267	0.09024938075641817	7	26326462	26365420	1	protein_coding	zanl	zonadhesin, like [Source:ZFIN;Acc:ZDB-GENE-060131-2]	5628	9290	7419	5641	10766	9013	5904	3972	3976	4978	4701	3743	6355.217462281015	7575.010930543477	7114.318597977779	7145.146041236455	9090.523987942997	6676.057994376497	5951.232222200792	2855.649738795697	5690.994997711012	5166.099101434059	4890.53116872411	4439.935748985166	0.2636437275567539
ENSDARG00000063330	0.8054463253367359	0.9907172060038703	-0.10513407616801271	9	7091028	7213772	-1	protein_coding	mgat4a	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:ZFIN;Acc:ZDB-GENE-070912-27]	828	1062	923	751	1045	1268	800	1179	595	2351	2327	2266	934.989349461386	865.9485046541628	885.0944960147581	951.2506075108275	882.370199461307	939.2257335925217	806.4000301085085	847.6362140080882	851.6453781785845	2439.8350718102597	2420.818130104447	2687.9226308309876	0.2618932754882114
ENSDARG00000046098	0.9311426198530167	0.9985576057390366	0.02412824967127309	23	19147128	19153408	-1	protein_coding	ebp	EBP cholestenol delta-isomerase [Source:ZFIN;Acc:ZDB-GENE-040718-12]	447	406	395	278	380	205	317	365	74	173	127	85	504.758743006328	331.0499933046988	378.77825127392134	352.12738866579235	320.86189071320257	151.84643169279727	319.5360119304965	262.41494326798323	105.91892098355505	179.53699167297955	132.12028471132993	100.82675358368665	0.2605491336232421
ENSDARG00000103013	0.13006564934706577	0.7884805273636385	0.8018503639057478	10	21730585	21820133	1	protein_coding	pcdh1g22	protocadherin 1 gamma 22 [Source:ZFIN;Acc:ZDB-GENE-030131-2695]	179	68	307	41	281	303	166	464	147	297	259	249	202.12934004056535	55.446796908176154	294.3922104837819	51.93245660178952	237.26892444844717	224.4364331849638	167.3280062475155	333.59050322286083	210.40650519706205	308.22246547326546	269.4421554349169	295.36307814515266	0.2604802118316562
ENSDARG00000006588	3.685823306343863e-6	5.493234698964878e-4	2.4107203437430735	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	1158	646	6021	914	6402	476	2135	1131	1617	994	1292	2135	1307.6300322177356	526.7445706276734	5773.731268152609	1157.7137886350151	5405.6784851208495	352.5800072476659	2152.080080352082	813.1268516057233	2314.4715571676825	1031.5593625603565	1344.0898255672305	2532.5308106020116	0.25928911770336116
ENSDARG00000036833	0.9158819519299148	0.9972658661667693	0.07665676840303874	9	16097812	16109001	-1	protein_coding	upp2	uridine phosphorylase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-830]	231	254	308	144	255	456	269	16	121	199	89	57	260.84847792944464	207.1100943334815	295.3511427654881	182.39692074774854	215.3152161364912	337.76572122885636	271.152010123986	11.503120800788306	173.191749175813	206.51942972787822	92.58823101817609	67.61323475611928	0.2590255321403651
ENSDARG00000094696	0.18885566772032922	0.8582441430124989	-0.5145788345314052	5	26079178	26083142	1	protein_coding	si:dkey-201c13.2	si:dkey-201c13.2 [Source:ZFIN;Acc:ZDB-GENE-060526-243]	199	588	313	214	283	578	197	381	543	260	252	435	224.71362384398046	479.4517144412879	300.1458041740187	271.0620905556819	238.95767124167455	428.13286594359425	198.57600741422021	273.9180640687715	777.2158661360863	269.8243805489866	262.159935017757	515.9957389282787	0.2572622744863666
ENSDARG00000044566	0.8956171451761987	0.9954328545216677	-0.03495052562131011	21	30043054	30047353	1	protein_coding	fabp6	fatty acid binding protein 6, ileal (gastrotropin) [Source:ZFIN;Acc:ZDB-GENE-040625-49]	2611	2897	2341	1971	3195	2280	1991	1378	1930	2110	2704	2333	2948.3782505358445	2362.19662710274	2244.8604714740504	2496.5578527348084	2697.7730021807424	1688.8286061442818	2006.9280749325505	990.7062789678928	2762.4799661927195	2189.7286267629297	2813.0177154286307	2767.3978365969524	0.2549197903791197
ENSDARG00000055876	0.7513394826875579	0.9896880344643182	-0.19163642385377086	1	20916551	20928772	-1	protein_coding	msmo1	methylsterol monooxygenase 1 [Source:NCBI gene;Acc:406662]	2092	1393	1825	1292	1300	356	691	448	143	363	173	128	2362.3160858372216	1135.8439425454321	1750.0514141136873	1636.505705597855	1097.6854155977983	263.6942911348089	696.5280260062242	322.08738242207255	204.68115811686988	376.7163466895467	179.9748760240951	151.83322892602226	0.25316351937932596
ENSDARG00000095351	0.15054801765887246	0.8208407335408391	-0.7052727264384221	8	44340504	44344742	-1	processed_transcript	CU914776.1	NA	202	724	241	490	363	190	187	292	172	242	171	199	228.10126641449273	590.3453082576402	231.10267989117733	620.6561886555332	306.5075429707698	140.73571717869015	188.49600703786385	209.93195461438657	246.18992444826307	251.14423112636447	177.89424161919226	236.0532230959252	0.2523076110738448
ENSDARG00000009612	0.7246507871169561	0.9891930664321701	-0.17612651135162932	11	24013769	24016813	-1	protein_coding	chia.3	chitinase, acidic.3 [Source:ZFIN;Acc:ZDB-GENE-040426-2891]	253	303	213	200	282	294	222	60	143	226	123	67	285.6911901132013	247.0644038702555	204.2525760034057	253.3290565940952	238.11329784506086	217.7700044764995	223.7760083551111	43.136703002956146	204.68115811686988	234.53965386181144	127.95901590152425	79.47520576596477	0.2492977635668919
ENSDARG00000005629	0.6665176330320915	0.9827960549457185	0.20236557123003232	20	572037	592746	1	protein_coding	smyd2b	SET and MYND domain containing 2b [Source:NCBI gene;Acc:568616]	675	767	1030	461	358	1101	1107	789	179	463	699	531	762.2195783652604	625.4072533613398	987.7002501573139	583.9234754493895	302.2856759877014	815.5264453354624	1115.8560416626485	567.2476444888733	256.2092818385994	480.49495459300306	727.1817245135403	629.8706606227954	0.24841098533609912
ENSDARG00000031776	0.17863298214791776	0.8466396032253815	-0.6653698270020261	3	32099507	32100999	1	protein_coding	fthl27	ferritin, heavy polypeptide-like 27 [Source:ZFIN;Acc:ZDB-GENE-040718-72]	1398	1837	1381	1133	1835	3503	483	1794	474	2078	478	1374	1578.6414378587172	1497.8789105929352	1324.2854810361655	1435.1091056055493	1549.4251827861228	2594.7221961944824	486.864018178012	1289.7874197883887	678.4536290027715	2156.5194722338238	497.27162277177723	1629.83481675277	0.24838037256451254
ENSDARG00000104572	0.561865008358398	0.9785417301541292	0.2782225269432018	14	13036560	13048355	-1	protein_coding	si:dkey-35h6.1	si:dkey-35h6.1 [Source:ZFIN;Acc:ZDB-GENE-141216-112]	847	335	951	345	987	1861	1017	1530	758	952	1351	912	956.4444190746304	273.1570141799854	911.9445999025297	436.9926226248142	833.3965424577129	1378.4693140502231	1025.1360382754415	1099.9859265753817	1084.9532716964152	987.9723472409048	1405.468540511864	1081.8117560979085	0.2479283173761484
ENSDARG00000095082	0.4710310366851201	0.9616350379686637	-0.2190482032997373	7	33172066	33176106	1	protein_coding	ITLN1	si:ch211-194p6.12 [Source:ZFIN;Acc:ZDB-GENE-160728-9]	30	25	33	32	28	34	20	286	21	169	42	40	33.876425705122685	20.384851804476526	31.644765296302293	40.53264905505523	23.64245510518335	25.184286231976134	20.160000752712712	205.61828431409097	30.058072171008863	175.3858473568413	43.693322502959504	47.447884039381954	0.24754774233910143
ENSDARG00000079145	NA	NA	1.7938676225635641	22	8313513	8326972	1	protein_coding	CABZ01077217.1	uncharacterized LOC100007503 [Source:NCBI gene;Acc:100007503]	0	0	77	0	81	106	62	0	54	149	150	54	0	0	73.83778569137202	0	68.39424512570896	78.51571589969029	62.49600233340941	0	77.29218558259423	154.63012577615	156.0475803677125	64.05464345316564	0.24735270661062148
