Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_1 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_7 normalised count	% variance explained
ENSDARG00000089382	0.4588577174170323	0.9998677203561913	0.6067502295460176	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	90	165	196	274	143	68	133	1340	102	326	127	99.9947631337221	203.8843756472532	300.86942612362697	273.47558440686464	109.77068090759208	84.75653177637301	135.86885901224662	947.6707017113839	113.20661223649667	237.57288555027972	102.056175926991	0.2939900856543729
ENSDARG00000053448	0.01194320296532465	0.978726748156905	0.6662742508294527	10	8058850	8079830	-1	protein_coding	si:ch211-251f6.6	si:ch211-251f6.6 [Source:ZFIN;Acc:ZDB-GENE-030131-3219]	171	205	202	295	402	158	85	194	150	188	347	189.990049954072	253.31089095567822	310.07971467843186	294.4353919708944	308.5861099640001	196.9342944215726	86.83348132361627	137.200086665678	166.4803121124951	137.0052223418791	278.84640194225096	0.290245150013816
ENSDARG00000074531	0.340108698142905	0.9998677203561913	-0.2685115825330691	3	18303407	18373604	-1	protein_coding	spag9a	sperm associated antigen 9a [Source:ZFIN;Acc:ZDB-GENE-070820-7]	142	137	187	170	352	343	497	506	143	487	497	157.76951516653932	169.28581493135567	287.0539932914196	169.67463266119339	270.20475300330355	427.52191763670504	507.72047315102685	357.8517724372838	158.71123088057865	354.90182596008043	399.385192407201	0.28954703277953514
ENSDARG00000079946	0.2095421676177472	0.9998677203561913	-1.0533310001413816	16	43401005	43413293	1	protein_coding	sqlea	squalene epoxidase a [Source:ZFIN;Acc:ZDB-GENE-071004-98]	91	59	143	137	527	609	142	272	1005	94	809	101.10581605743013	72.9041100799269	219.5118772228503	136.73779220343232	404.53950236574144	759.0695272325171	145.06299232886482	192.36300810857944	1115.4180911537171	68.50261117093955	650.105876574297	0.2889464925058785
ENSDARG00000098063	0.5114604288828233	0.9998677203561913	-0.6636868591639187	15	44618623	44637492	-1	protein_coding	alp3	alkaline phosphatase 3 [Source:ZFIN;Acc:ZDB-GENE-120919-1]	257	65	37	46	34	25	124	39	29	58	193	285.540601392962	80.31808737619065	56.796779421296925	45.911959425969975	26.09932273327364	31.16048962366655	126.67472569562844	27.58146072145073	32.186193675082386	42.26756859483504	155.093243731569	0.28851548294661655
ENSDARG00000101557	0.98587635282405	0.9998677203561913	-0.011719973952798396	10	44699734	44748270	1	protein_coding	scarb1	scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]	112	123	514	175	521	130	166	627	634	1242	776	124.43792745529862	151.9865345734069	789.0147195282871	174.66506303358142	399.93373953045784	162.03454604306606	169.58068117318	443.4250223679386	703.656785862146	905.1089688756056	623.5873426720079	0.28755942975608395
ENSDARG00000091996	0.02346542290323732	0.9998677203561913	0.83651162360376	5	30614532	30615901	-1	protein_coding	tcnbb	transcobalamin beta b [Source:ZFIN;Acc:ZDB-GENE-030131-12]	1119	1042	1241	1018	1802	646	468	1738	661	1295	1490	1243.268221629278	1287.5607237844717	1904.9946827521483	1016.051623818205	1383.264104863503	805.1870518755436	478.09493246414604	1229.1430444584964	733.6232420423951	943.7327815570927	1197.35198528517	0.2852602947099132
ENSDARG00000039069	0.9878109723276227	0.9998677203561913	-0.010291835496025595	13	35391609	35472531	-1	protein_coding	slx4ip	SLX4 interacting protein [Source:NCBI gene;Acc:393383]	23	27	84	99	179	169	127	166	39	182	187	25.554217245284537	33.362897833186885	128.9440397672687	98.81052137328321	137.40525791929358	210.64490985598587	129.73943680116784	117.3980123015595	43.284881149248726	132.63271524586168	150.27169211297098	0.28369578726349765
ENSDARG00000089310	0.8839913266633479	0.9998677203561913	-0.04347833928895242	5	45677781	45725008	1	protein_coding	gc	GC vitamin D binding protein [Source:ZFIN;Acc:ZDB-GENE-040718-307]	1437	2191	1949	1208	3888	2337	1826	2434	2734	4903	3481	1596.5830513684296	2707.33737601898	2991.8087322191273	1205.6879779689507	2984.534317263762	2912.882570020349	1865.38749290498	1721.3660357951555	3034.3811554370773	3573.0670486289	2797.303530723273	0.2827007624312278
ENSDARG00000042753	0.9783268597152046	0.9998677203561913	0.01602284626821794	22	16406920	16419126	-1	protein_coding	cts12	cathepsin 12 [Source:ZFIN;Acc:ZDB-GENE-050208-336]	114	50	62	135	108	49	64	417	73	129	143	126.66003330271467	61.78314413553127	95.17298173298404	134.7416200544771	82.9037310351045	61.074559662386434	65.38050358484048	294.90946463705006	81.02041856141429	94.0089025643745	114.913646909919	0.2803044354189801
ENSDARG00000114910	0.29913162598815085	0.9998677203561913	0.6501412427395957	7	7653	7987	1	pseudogene	FO704772.2	NA	1181	1458	1967	1923	1891	803	1464	9651	1030	3278	1447	1312.1535028991757	1801.5964829920918	3019.439597883542	1919.3195212204405	1451.5829202535429	1000.8749267121696	1495.579019503226	6825.350703146692	1143.1648098391331	2388.8463767908493	1162.797532018551	0.2795532472044816
ENSDARG00000003244	0.7142703313829228	0.9998677203561913	-0.3266777196295821	2	43894368	43918874	1	protein_coding	gbp3	guanylate binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-070912-176]	204	29	78	107	38	92	118	44	35	165	121	226.65479643643675	35.83422359860813	119.73375121246379	106.79520996910406	29.169831290129363	114.6706018150929	120.54530348454963	31.117545429329027	38.84540615958219	120.243945140479	97.234624308393	0.2792076610786135
ENSDARG00000010231	0.0432673884108491	0.9998677203561913	0.6112936019276788	15	9053059	9069172	1	protein_coding	ppm1na	protein phosphatase, Mg2+/Mn2+ dependent, 1Na (putative) [Source:ZFIN;Acc:ZDB-GENE-040426-2731]	204	168	310	118	444	282	234	155	200	385	266	226.65479643643675	207.59136429538506	475.8649086649202	117.77415678835776	340.8264498109852	351.4903229549587	239.04746623207302	109.61862594422725	221.9737494833268	280.56920532778435	213.755455091178	0.2786220660190684
ENSDARG00000061634	0.9579810586651265	0.9998677203561913	-0.01569060643337436	15	25438714	25448626	1	protein_coding	aifm4	apoptosis inducing factor mitochondria associated 4 [Source:ZFIN;Acc:ZDB-GENE-070112-2282]	284	180	112	270	314	167	198	739	229	225	267	315.53903033307864	222.41931888791257	171.92538635635827	269.4832401089542	241.0349217131742	208.15207068609254	202.27093296560025	522.6333198244125	254.1599431584092	163.9690161006532	214.559047027611	0.2769677540050773
ENSDARG00000089475	0.7194095576248286	0.9998677203561913	0.6956739801106573	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	209	67	29	217	154	74	0	153	28	0	97	232.21006105497688	82.7894131416119	44.51639468155705	216.58467816164097	118.21457943894531	92.23504928605298	0	108.20419206107593	31.076324927665752	0	77.94841783400099	0.2739837742460755
ENSDARG00000104572	0.24705400838164962	0.9998677203561913	-0.6887761555716717	14	13036560	13048355	-1	protein_coding	si:dkey-35h6.1	si:dkey-35h6.1 [Source:ZFIN;Acc:ZDB-GENE-141216-112]	1010	1091	382	1251	448	345	952	1530	847	1861	335	1122.1634529451037	1348.1082050372922	586.3883713225791	1248.6056791714877	343.8969583678409	430.01475680659837	972.5349908245022	1082.0419206107592	940.058829061889	1356.2059509480691	269.203298705055	0.272666330778956
ENSDARG00000053518	0.9618234368077988	0.9998677203561913	-0.03223102897707571	2	42095487	42109575	-1	protein_coding	adhfe1	alcohol dehydrogenase iron containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2070]	24	149	57	83	196	82	102	248	153	182	104	26.66527016899256	184.11376952388318	87.49774127064661	82.84114418164147	150.4549192859304	102.20640596562627	104.20017758833951	175.3898015107636	169.809918354745	132.63271524586168	83.573561389032	0.27255414067669126
ENSDARG00000117636	0.021635507719310464	0.9998677203561913	-3.9756476185358305	1	59454067	59492590	-1	lincRNA	FP236157.7	NA	1	5	3	1	4	51	0	4	88	107	0	1.1110529237080233	6.178314413553127	4.605144277402454	0.9980860744776081	3.070508556855722	63.56739883227976	0	2.828867766302639	97.66844977266379	77.97637654564396	0	0.27193437726001357
ENSDARG00000097504	0.2418425543545647	0.9998677203561913	0.8191071324360704	15	21180094	21198286	1	unprocessed_pseudogene	CR626907.3	NA	45	82	317	34	325	181	82	366	259	340	91	49.99738156686105	101.32435638227129	486.6102453121926	33.93492653223868	249.47882024452744	225.60194487534582	83.76877021807687	258.84140061669143	287.4560055809082	247.7754021076537	73.126866215403	0.27137967086434645
ENSDARG00000113274	0.8199526134555051	0.9998677203561913	-0.2116641617544197	13	835390	840787	1	protein_coding	AL929536.3	NA	87	93	120	276	27	106	191	234	168	36	159	96.66160436259803	114.91664809208817	184.20577109609815	275.47175655581987	20.725932758776125	132.12047600434616	195.11994038600832	165.48876432870438	186.4579495659945	26.235042576104508	127.771117892847	0.27136012995192843
ENSDARG00000087301	0.3093290117736847	0.9998677203561913	0.33199779766563015	9	22146301	22158784	-1	protein_coding	crygm2d14	crystallin, gamma M2d14 [Source:ZFIN;Acc:ZDB-GENE-070822-20]	2601	1649	1206	2091	3037	1354	950	2733	1914	1667	2019	2889.8486545645687	2037.6080935898212	1851.2679995157864	2086.9979817326785	2331.2836217927074	1687.6521180177804	970.4918500874759	1932.8239013262778	2124.2887825554376	1214.8282215101726	1622.452119658227	0.27107910011078507
ENSDARG00000115988	0.2760934564695771	0.9998677203561913	0.9447216627521615	4	77557112	77557279	-1	protein_coding	AL935186.11	NA	31	50	101	86	55	38	46	518	31	122	41	34.442640634948724	61.78314413553127	155.03985733921593	85.8354024050743	42.219492656766185	47.36394422797316	46.9922369516041	366.3383757361917	34.405931169915654	88.9076442856875	32.947269393753	0.26854436208941523
ENSDARG00000039579	0.38919330053676204	0.9998677203561913	0.250244544394664	13	13681681	13684334	1	protein_coding	cfd	complement factor D (adipsin) [Source:ZFIN;Acc:ZDB-GENE-050522-411]	1701	1387	1157	1441	2325	739	1224	1336	1819	2365	1646	1889.9010232273477	1713.8644183196375	1776.0506429848797	1438.2420333222333	1784.7330986723887	921.1040732755832	1250.4021310600742	944.8418339450814	2018.8512515508573	1723.4965470135323	1322.712327368718	0.2670618317293725
ENSDARG00000028396	0.04501249191112855	0.9998677203561913	0.6710896861885008	6	41096058	41117242	1	protein_coding	fkbp5	FKBP prolyl isomerase 5 [Source:ZFIN;Acc:ZDB-GENE-030616-630]	5833	3705	5068	5979	5552	2989	4158	5567	2311	4842	6596	6480.7717039889	4578.130980442867	7779.623732625211	5967.556639301619	4261.865876915743	3725.5481394055723	4247.689592277605	3937.0767137516973	2564.9066752798412	3528.6132264860566	5300.492412712068	0.261949975605071
ENSDARG00000009136	0.8527760776411533	0.9998677203561913	0.08581184704851129	13	646700	664472	1	protein_coding	tp53bp2a	tumor protein p53 binding protein, 2a [Source:ZFIN;Acc:ZDB-GENE-040516-8]	1435	1334	1612	2276	1215	1333	2291	2432	2035	1239	1984	1594.3609455210135	1648.3742855359742	2474.497525057585	2271.643905511036	932.6669741449257	1661.4773067339004	2340.4177142635867	1719.9516019120044	2258.5829009928502	902.9227153275968	1594.3264018830719	0.26147377059040006
ENSDARG00000115978	0.44922057380132097	0.9998677203561913	0.7616622034890642	4	77561226	77561679	-1	protein_coding	AL935186.10	NA	29	78	107	142	82	35	45	927	48	176	52	32.22053478753268	96.38170485142878	164.25014589402085	141.72822257582035	62.94542541554231	43.62468547313317	45.97066658309097	655.5901048406365	53.27369987599843	128.26020814984426	41.786780694516	0.2598455656873259
ENSDARG00000061274	0.17689219971016518	0.9998677203561913	-1.0436683524389434	9	38481780	38500391	1	protein_coding	lss	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) [Source:ZFIN;Acc:ZDB-GENE-050119-7]	92	75	87	114	300	356	85	300	594	85	421	102.21686898113815	92.67471620329691	133.54918404467116	113.78181249044732	230.2881417641792	443.72537224101166	86.83348132361627	212.1650824726979	659.2620359654805	61.94385052691342	338.31220523829296	0.25947149107753714
ENSDARG00000097615	0.8573410401170174	0.9998677203561913	-0.10165113520530875	3	14157090	14189022	1	protein_coding	si:ch211-108d22.2	si:ch211-108d22.2 [Source:ZFIN;Acc:ZDB-GENE-131127-97]	126	108	170	286	367	306	429	241	114	383	470	139.99266838721095	133.45159133274754	260.95817571947237	285.45261730059593	281.71916009151255	381.4043929936785	438.25368809213387	170.43928291973398	126.52503720549628	279.1117029624452	377.68821012351	0.2593712149487916
ENSDARG00000035602	0.8354118842645369	0.9998677203561913	0.3089198157064319	5	20188438	20195350	-1	protein_coding	dao.1	D-amino-acid oxidase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050913-127]	6	84	218	8	171	30	4	428	153	469	252	6.66631754224814	103.79568214769253	334.6404841579116	7.984688595820865	131.26424080558212	37.39258754839986	4.08628147405253	302.68885099438234	169.809918354745	341.7843046720282	202.505167981116	0.2583040717570681
ENSDARG00000055133	0.48223486416424255	0.9998677203561913	0.3447298747326681	17	32720413	32743249	-1	protein_coding	cenpf	centromere protein F [Source:ZFIN;Acc:ZDB-GENE-041111-205]	264	127	79	189	422	150	256	510	127	152	331	293.31797185891816	156.92918610424942	121.26879930493128	188.63826807626793	323.93865274827874	186.9629377419993	261.52201433936193	360.68064020358645	140.9533309219125	110.7701797657746	265.988930959323	0.2573975878903447
ENSDARG00000043566	0.9416521667315035	0.9998677203561913	0.026582645806493076	9	27381318	27391908	-1	protein_coding	nepro	nucleolus and neural progenitor protein [Source:NCBI gene;Acc:550343]	225	149	71	160	144	68	69	91	181	85	107	249.98690783430527	184.11376952388318	108.9884145651914	159.6937719164173	110.53830804680601	84.75653177637301	70.48835542740615	64.35674168338502	200.88624328241076	61.94385052691342	85.98433719833099	0.25348248257709877
ENSDARG00000021633	0.5110116844118429	0.9998677203561913	0.2822425511221862	15	5923851	5958803	1	protein_coding	sh3bgr	SH3 domain binding glutamate-rich protein [Source:ZFIN;Acc:ZDB-GENE-040801-27]	255	249	462	322	313	374	235	404	386	585	294	283.31849554554594	307.68005779494575	709.1922187199779	321.3837159817898	240.26729457396027	466.16092477005157	240.06903660058614	285.7156443965665	428.40933650282074	426.3194418616983	236.256029311302	0.25342821199951293
ENSDARG00000113599	0.4326275676783428	0.9998677203561913	-0.3516709845438423	3	55114097	55114874	1	protein_coding	hbbe1.1	hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]	7473	5341	2212	9492	5024	5446	7495	6325	2141	4227	7796	8302.89849887006	6599.67545655745	3395.526380538076	9473.833018941456	3856.5587474107874	6788.001059619521	7656.669912005928	4473.1471554660475	2376.2289882190134	3080.431249144271	6264.802736431668	0.25337871743688645
ENSDARG00000098831	0.6748162091750812	0.9998677203561913	-0.2733826732621003	3	13937426	13955878	-1	protein_coding	gcdhb	glutaryl-CoA dehydrogenase b [Source:ZFIN;Acc:ZDB-GENE-041010-117]	116	99	159	263	359	291	421	195	96	450	571	128.8821391501307	122.33062538835192	244.07264670233005	262.49663758761096	275.57814297780106	362.70809921947864	430.0811251440288	137.90730360725362	106.54739975199686	327.9380322013064	458.850995703243	0.2523596788395682
ENSDARG00000053774	0.9896128028777923	0.9998677203561913	-0.005637152076002917	22	38778649	38794610	1	protein_coding	alpi.2	alkaline phosphatase, intestinal, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050626-142]	1453	654	816	721	1741	1152	1205	759	1173	1297	1887	1614.359898147758	808.123525292749	1252.5992434534674	719.6200596983555	1336.4388493714532	1435.8753618585545	1230.9922940583247	536.7776586559257	1301.8760407197117	945.190283922432	1516.3779840490708	0.24985270950934704
ENSDARG00000058222	0.06688417560798268	0.9998677203561913	-0.5291953341996678	9	13682133	13711991	1	protein_coding	mpp4a	membrane protein, palmitoylated 4a (MAGUK p55 subfamily member 4) [Source:ZFIN;Acc:ZDB-GENE-070912-523]	362	294	158	285	223	172	251	228	348	532	246	402.20115838230447	363.28488751692385	242.53759860986256	284.4545312261183	171.1808520447065	214.38416861082587	256.4141624967963	161.2454626792504	386.23432410098866	387.6956291802111	197.683616362518	0.24798800003116672
ENSDARG00000022614	0.34562090021440317	0.9998677203561913	-0.6411514461641427	13	27332656	27354033	-1	protein_coding	ddx43	DEAD (Asp-Glu-Ala-Asp) box polypeptide 43 [Source:ZFIN;Acc:ZDB-GENE-080204-77]	71	43	75	42	39	63	45	192	161	169	84	78.88475758326966	53.13350395655689	115.12860693506134	41.91961512805954	29.937458429343295	78.5244338516397	45.97066658309097	135.78565278252665	178.68886833407808	123.15894987115728	67.501722660372	0.24543126888318217
ENSDARG00000117109	0.8020070595953969	0.9998677203561913	-0.3423026075890522	15	4018362	4027367	-1	protein_coding	CR626884.6	si:dkey-83h2.2 [Source:NCBI gene;Acc:101885518]	31	58	56	53	8	43	100	5	40	175	8	34.442640634948724	71.66844719721627	85.96269317817914	52.89856194731323	6.141017113711444	53.59604215270647	102.15703685131325	3.5360847078782984	44.39474989666536	127.53145696717469	6.428735491464	0.24475785376929451
ENSDARG00000079361	0.3001280864467816	0.9998677203561913	-0.7785971205228067	1	8673061	8691969	-1	protein_coding	abcg2b	ATP-binding cassette, sub-family G (WHITE), member 2b [Source:ZFIN;Acc:ZDB-GENE-050517-36]	557	270	52	290	254	304	470	127	219	149	269	618.8564785053691	333.62897833186884	79.8225008083092	289.4449615985064	194.97729336033836	378.91155382378525	480.1380732011723	89.81655158010878	243.06125568424284	108.58392621776588	216.166230900477	0.24404618672469558
ENSDARG00000069018	0.15644206251332637	0.9998677203561913	-0.7560154438259887	2	22150134	22152797	-1	protein_coding	cyp7a1	cytochrome P450, family 7, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1296]	856	285	579	783	620	1013	818	926	458	1900	1803	951.061302694068	352.16392157252824	888.7928455386735	781.5013963159672	475.928826312637	1262.6230395509685	835.6445614437424	654.8828878990608	508.3198863168184	1384.6272470721824	1448.876261388699	0.24302657866956623
ENSDARG00000010312	0.3198322619489278	0.9998677203561913	0.37557654544934765	22	38173960	38199988	1	protein_coding	cp	ceruloplasmin [Source:ZFIN;Acc:ZDB-GENE-010522-1]	2599	3256	2414	3063	4102	1745	4331	2343	2712	4315	2782	2887.6265487171527	4023.3183461057965	3705.6060952165076	3057.1376461249138	3148.8065250555433	2175.002175731925	4424.421266030377	1657.0092941117707	3009.9640429939113	3144.5613532191933	2235.592767156606	0.24273385517431584
ENSDARG00000053526	0.2615683355374065	0.9998677203561913	-0.8379540632708099	12	32413524	32421046	-1	protein_coding	enpp7.1	ectonucleotide pyrophosphatase/phosphodiesterase 7, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040724-13]	936	424	387	544	708	934	871	122	728	1147	1566	1039.94553659071	523.9210622693051	594.0636117849165	542.9588245158188	543.4800145634629	1164.1558923401822	889.7877909749384	86.28046687223048	807.9844481193096	835.8776065219964	1258.424972454078	0.24261789154121247
ENSDARG00000100552	0.7707605528800339	0.9998677203561913	-0.7175636586769246	KN150328.1	3117	12840	1	protein_coding	taco1	translational activator of mitochondrially encoded cytochrome c oxidase I [Source:ZFIN;Acc:ZDB-GENE-070410-35]	0	4	48	4	0	49	0	116	1	137	99	0	4.942651530842501	73.68230843843926	3.9923442979104324	0	61.074559662386434	0	82.03716522277652	1.109868747416634	99.83891202573105	79.555601706867	0.24077030562979826
ENSDARG00000098223	NA	NA	0.7268891851298726	16	35821321	35824708	-1	processed_transcript	AL773558.1	NA	5	1	0	71	95	4	71	2	0	113	1	5.555264618540117	1.2356628827106253	0	70.86411128791018	72.9245782253234	4.985678339786648	72.53149616443241	1.4144338831513195	0	82.34888364166137	0.803591936433	0.23998850299147173
ENSDARG00000070107	0.13023722112251868	0.9998677203561913	0.5574505988866282	7	7401692	7420301	-1	protein_coding	six7	SIX homeobox 7 [Source:ZFIN;Acc:ZDB-GENE-990825-28]	598	771	365	381	944	267	614	590	390	693	592	664.409648377398	952.6960825698922	560.2925537506319	380.2707943759687	724.6400194179505	332.79402918075874	627.2442062670634	417.25799552963923	432.84881149248724	505.0245695900118	475.726426368336	0.2394915472259738
ENSDARG00000023656	3.2679983880698585e-4	0.10224408084470232	-7.734583935285501	22	14093306	14094746	1	protein_coding	he1.1	hatching enzyme 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-021211-3]	87	40	0	0	0	49	52	490	27	81	25	96.66160436259803	49.42651530842502	0	0	0	61.074559662386434	53.12165916268289	346.53630137207324	29.966456180249118	59.028845796235146	20.089798410825	0.23827618748061552
ENSDARG00000093323	0.004442632350334738	0.6003692426213137	-7.909694517199282	1	58091659	58102982	1	protein_coding	si:ch211-114l13.1	si:ch211-114l13.1 [Source:ZFIN;Acc:ZDB-GENE-070424-109]	0	0	0	3	0	46	0	0	59	94	1	0	0	0	2.9942582234328246	0	57.33530090754645	0	0	65.48225609758141	68.50261117093955	0.803591936433	0.2373399397535775
ENSDARG00000100311	NA	NA	1.7235380366925397	4	51542447	51598177	1	protein_coding	si:dkey-165e24.1	si:dkey-165e24.1 [Source:ZFIN;Acc:ZDB-GENE-081103-19]	1	0	0	82	128	0	74	2	3	77	0	1.1110529237080233	0	0	81.84305810716387	98.25627381938311	0	75.59620726997181	1.4144338831513195	3.329606242249902	56.11384106555687	0	0.2360519064413911
ENSDARG00000019976	0.6499526833027771	0.9998677203561913	-0.13944541690250675	24	3469373	3477103	-1	protein_coding	idi1	isopentenyl-diphosphate delta isomerase 1 [Source:ZFIN;Acc:ZDB-GENE-050913-44]	678	451	642	635	1508	1027	667	1015	1444	932	1449	753.2938822740398	557.2839601024921	985.500875364125	633.7846572932812	1157.5817259346074	1280.0729137402218	681.3874357982594	717.8251956992946	1602.6504712696194	679.196102248039	1164.404715891417	0.23575801368676116
ENSDARG00000075827	0.38379067118267346	0.9998677203561913	0.3050136846135556	1	127250	134079	1	protein_coding	f7i	coagulation factor VIIi [Source:ZFIN;Acc:ZDB-GENE-021206-10]	614	632	542	583	789	478	659	364	572	802	635	682.1864951567263	780.9389418731153	831.9960661173766	581.8841814204455	605.6578128397913	595.7885616045044	673.2148728501543	257.4269667335401	634.8449235223146	584.4584485009949	510.280879634955	0.23167129030070172
ENSDARG00000115161	0.9599059920955937	0.9998677203561913	0.0622773059092882	KN149950.1	74	5493	1	protein_coding	CABZ01069162.1	NA	488	472	432	3	303	253	460	563	507	660	443	542.1938267695155	583.2328806394152	663.1407759459534	2.9942582234328246	232.591023181821	315.3441549915055	469.922369516041	398.1631381070964	562.7034549402334	480.975780561916	355.991227839819	0.23080548037972493
ENSDARG00000042641	0.18081225907035267	0.9998677203561913	-0.9188886955675302	19	598657	617246	-1	protein_coding	cyp51	cytochrome P450, family 51 [Source:NCBI gene;Acc:414331]	429	322	463	476	1470	1748	538	985	2513	427	2089	476.641704270742	397.88344823282137	710.7272668124454	475.0889714513415	1128.411894644478	2178.7414344867652	549.6048582600653	696.6086874520248	2789.100162258001	311.1767549999063	1678.703555208537	0.2299973162507996
ENSDARG00000042667	0.055895024963063956	0.9998677203561913	0.7149915493100947	22	15898221	15900919	1	protein_coding	klf2a	Kruppel-like factor 2a [Source:ZFIN;Acc:ZDB-GENE-011109-1]	685	490	622	432	516	278	597	739	386	495	629	761.071252739996	605.4748125282065	954.7999135147754	431.1731841743267	396.0956038343882	346.504644615172	609.8775100023402	522.6333198244125	428.40933650282074	360.731835421437	505.459328016357	0.22966988040565606
ENSDARG00000058206	2.8634014516552847e-4	0.09593224834480465	1.4411612965210632	14	11457500	11461002	1	protein_coding	si:ch211-153b23.5	si:ch211-153b23.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9744]	1232	374	1020	845	1085	338	438	676	417	622	532	1368.8172020082848	462.1379181337739	1565.7490543168342	843.3827329335788	832.8754460471147	421.28981971197175	447.447821408752	478.07865250514595	462.81526767273635	453.28323562047234	427.510910182356	0.22859956562243017
ENSDARG00000052747	0.6016751948905876	0.9998677203561913	-0.2668438418771105	16	53590586	53601602	1	protein_coding	gpatch3	G patch domain containing 3 [Source:ZFIN;Acc:ZDB-GENE-070112-902]	336	278	137	345	479	396	535	828	155	261	670	373.31378236589586	343.51428139355386	210.30158866804538	344.33969569477483	367.69339968347276	493.58215563887813	546.5401471545259	585.5756276246462	172.02965584957826	190.20405867675768	538.40659741011	0.2281208378603349
ENSDARG00000045015	0.23936621664947347	0.9998677203561913	-0.976199906520313	11	329687	339847	1	protein_coding	cyp27b1	cytochrome P450, family 27, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-111005-2]	77	122	87	367	102	134	304	57	131	271	400	85.5510751255178	150.7508716906963	133.54918404467116	366.2975893332822	78.29796819982093	167.0202243828527	310.5573920279923	40.3113656698126	145.39280591157905	197.49157050345337	321.4367745732	0.22807984729821593
ENSDARG00000037000	0.43222053755268935	0.9998677203561913	0.36830249733934156	6	7428613	7439490	-1	protein_coding	fkbp11	FKBP prolyl isomerase 11 [Source:ZFIN;Acc:ZDB-GENE-030616-357]	253	214	244	305	377	334	189	389	276	152	245	281.09638969812994	264.43185690007385	374.5517345620662	304.41625271567045	289.39543148365186	416.3041413721851	193.07679964898205	275.10739027293164	306.323774286991	110.7701797657746	196.880024426085	0.2268540454424838
ENSDARG00000042221	0.42284657592319524	0.9998677203561913	-0.32555426024124523	20	26478197	26532167	-1	protein_coding	mthfd1l	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like [Source:ZFIN;Acc:ZDB-GENE-041001-133]	260	518	252	500	446	270	469	1135	377	931	487	288.8737601640861	640.073373244104	386.83211930180613	499.04303723880406	342.361704089413	336.5332879355987	479.11650283265914	802.6912286883737	418.420517776071	678.4673510653694	391.349273042871	0.22597860520641527
ENSDARG00000078069	0.8873187356013238	0.9998677203561913	-0.18170610495144968	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	12	19	416	809	556	322	329	522	690	703	917	13.33263508449628	23.477594771501884	638.5800064664736	807.451634252385	426.8006894029454	401.34710635282516	336.0966512408206	369.16724350249433	765.8094357174774	512.3120814167075	736.893805709061	0.22577597522191664
ENSDARG00000043173	0.7667214829805918	0.9998677203561913	0.4112995193164717	22	7480465	7483755	1	protein_coding	cela1.3	chymotrypsin like elastase family member 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-040801-12]	52	2	103	30	57	58	2	48	162	12	53	57.77475203281722	2.4713257654212506	158.1099535241509	29.942582234328246	43.75474693519404	72.29233592690639	2.043140737026265	33.94641319563166	179.79873708149472	8.745014192034835	42.590372630949	0.2214717067496423
