Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_wt_2 count	srpk3_wt_ttnb_het_9 count	srpk3_wt_ttnb_wt_6 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_3 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	% variance explained
ENSDARG00000062132	0.8617284252467982	0.9998677203547853	0.07528384106274721	1	17900306	17912645	1	protein_coding	cyp4v8	cytochrome P450, family 4, subfamily V, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-061103-601]	867	716	613	673	1088	1365	565	1221	1115	981	972	962.2562040102217	575.371826486028	940.984480682568	838.8403806691035	835.1783274647565	994.7453643439626	399.5775719902477	1247.3374199545349	1377.7641142223474	979.1224390625335	1079.9434418441988	0.2950611863831712
ENSDARG00000039393	0.04180113044206078	0.9998677203547853	1.3458795605033533	4	8042805	8043964	-1	protein_coding	si:ch211-240l19.5	si:ch211-240l19.5 [Source:ZFIN;Acc:ZDB-GENE-041210-327]	627	238	806	316	764	212	317	325	306	341	632	695.8877046302296	191.25488087105398	1237.2487625287924	393.8685888431452	586.467134359443	154.49525072594878	224.18777047948413	332.01036976676806	378.1128421094514	340.3473513968644	702.1854477834707	0.29239025275933866
ENSDARG00000017314	0.19992695351174963	0.9998677203547853	0.9159678864591568	22	7439186	7447391	1	protein_coding	cela1.6	chymotrypsin like elastase family member 1, tandem duplicate 6 [Source:ZFIN;Acc:ZDB-GENE-040808-55]	34556	10066	30530	13807	27153	11140	15205	16796	16308	19221	25882	38352.6244357292	8088.956432134578	46865.0182630323	17209.315209358563	20843.379711075857	8118.288174939006	10753.233596657905	17158.295909546574	20151.19029124488	19184.212437534105	28756.271771411062	0.2907328875872045
ENSDARG00000078069	0.887318735601326	0.9998677203547853	-0.18170610495144648	19	47564890	47571808	-1	protein_coding	rrm2	ribonucleotide reductase M2 polypeptide [Source:NCBI gene;Acc:30733]	690	917	416	322	556	703	522	329	19	809	12	765.8094357174774	736.893805709061	638.5800064664736	401.34710635282516	426.8006894029454	512.3120814167075	369.16724350249433	336.0966512408206	23.477594771501884	807.451634252385	13.33263508449628	0.2903977098595573
ENSDARG00000097285	0.17701205900749215	0.9998677203547853	0.750444201708585	25	10830269	10841591	1	protein_coding	ANPEP	si:ch211-147g22.5 [Source:ZFIN;Acc:ZDB-GENE-131127-23]	244	94	205	90	200	134	199	90	106	121	161	270.8079743696587	75.537642024702	314.68485895583433	112.17776264519958	153.52542784278612	97.65265847772234	140.7361713735563	91.94133316618193	130.98026556732628	120.76841501179058	178.87952071699175	0.28872474310425933
ENSDARG00000023820	0.938306953829649	0.9998677203547853	-0.026146110555730604	21	45839917	45852112	1	protein_coding	faxdc2	fatty acid hydroxylase domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2907]	2976	4132	2199	2143	4033	5328	1863	2937	2589	2287	3334	3302.969392311903	3320.4418813411557	3375.5707553359985	2671.0771705406964	3095.840252449782	3882.7863012634675	1317.545162155454	3000.35217232307	3199.131203337809	2282.62285233029	3704.2504476425497	0.28745337084925643
ENSDARG00000077068	0.6638326702403141	0.9998677203547853	0.38082701492730686	22	9389801	9459026	1	protein_coding	si:ch211-11p18.6	si:ch211-11p18.6 [Source:ZFIN;Acc:ZDB-GENE-070912-24]	30	28	18	23	126	147	34	113	135	77	108	33.29606242249902	22.500574220123998	27.63086566441472	28.667650453773224	96.72101954095525	107.12642385242674	24.04537601357243	115.43745164198397	166.81448916593442	76.85262773477582	119.99371576046653	0.287112719424027
ENSDARG00000069464	0.0022250833504796354	0.39265077719876135	-0.7836649849442633	15	20403084	20405796	1	protein_coding	cox7a1	cytochrome c oxidase subunit 7A1 [Source:ZFIN;Acc:ZDB-GENE-060929-340]	279	333	104	200	221	423	164	236	242	421	233	309.6533805292409	267.596114832189	159.6450016166184	249.2839169893324	169.64559776627866	308.261750269228	115.98357841840819	241.09060696909927	299.0304176159714	420.194237355073	258.87533122396945	0.2864803155281623
ENSDARG00000010936	0.6847932265186238	0.9998677203547853	-0.13120911529240445	16	28629242	28658341	-1	protein_coding	abcb4	ATP-binding cassette, sub-family B (MDR/TAP), member 4 [Source:ZFIN;Acc:ZDB-GENE-080204-52]	1841	2855	1131	1671	2616	2447	1099	1762	1252	1385	1876	2043.2683639940233	2294.254978516215	1736.139392580725	2082.7671264458722	2008.1125961836424	1783.254143992437	777.23141879165	1800.0069893201396	1547.049929153703	1382.3492131514872	2084.335284876252	0.28541787559357
ENSDARG00000060671	0.10483932758082445	0.9998677203547853	-0.5695037130859217	9	46369932	46399611	-1	protein_coding	lct	lactase [Source:ZFIN;Acc:ZDB-GENE-081104-434]	535	1169	232	497	713	733	324	439	297	297	358	593.7797798678992	939.398973690177	356.1311574524564	619.470533718491	547.3181502595326	534.1746168967945	229.13828907051374	448.4693917772652	366.99187616505577	296.4315641198496	397.75694668747235	0.28256820751694706
ENSDARG00000008029	0.454252004419557	0.9998677203547853	-0.3451803955992025	20	35484070	35496459	1	protein_coding	mep1a.2	meprin A, alpha (PABA peptide hydrolase), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041001-208]	775	1080	433	468	653	890	142	371	248	321	340	860.1482792478913	867.87929134764	664.6758240384208	583.3243657550378	501.2605219066967	648.588552575917	100.42480570374367	379.0026067183722	306.4443949122351	320.3856299073122	377.7579940607279	0.280639795532705
ENSDARG00000042753	0.9783268597152064	0.9998677203547853	0.01602284626821672	22	16406920	16419126	-1	protein_coding	cts12	cathepsin 12 [Source:ZFIN;Acc:ZDB-GENE-050208-336]	73	143	62	49	108	129	417	64	50	135	114	81.02041856141429	114.913646909919	95.17298173298404	61.074559662386434	82.9037310351045	94.0089025643745	294.90946463705006	65.38050358484048	61.78314413553127	134.7416200544771	126.66003330271467	0.27988368063524116
ENSDARG00000012881	0.6394824209707489	0.9998677203547853	-0.21241129625617886	3	20065861	20092124	-1	protein_coding	slc4a1a	solute carrier family 4 member 1a (Diego blood group) [Source:ZFIN;Acc:ZDB-GENE-010525-1]	650	1415	378	757	994	430	940	961	1283	1751	1518	721.4146858208121	1137.082590052695	580.2481789527092	943.5396258046231	763.021376378647	313.36300854791494	664.7839250811201	981.7291241411203	1585.3554785177323	1747.6487164102919	1686.5783381887795	0.27935273954597345
ENSDARG00000101026	0.02956184560123329	0.9998677203547853	-1.657053134644319	KN150709.1	28312	30914	-1	protein_coding	CABZ01038709.1	NA	36	201	24	161	41	39	37	17	121	136	135	39.955274906998824	161.521979223033	36.84115421921963	200.67355317641258	31.472712707771155	28.42129612411322	26.167026838299407	17.366696264723252	149.5152088079857	135.7397061289547	149.99214470058317	0.27880278580287965
ENSDARG00000062788	4.2101800904893135e-5	0.026304522473470662	2.965239004115627	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	70	112	780	110	659	180	175	104	109	437	970	77.69081231916438	90.00229688049599	1197.337512124638	137.10615434413282	505.8662847419803	131.17521288052254	123.76296477574044	106.24331832536578	134.68725421545818	436.16361454671477	1077.7213359967827	0.2777969613660336
ENSDARG00000099577	0.6108877557386274	0.9998677203547853	-0.25022953314807866	22	8772363	8788193	1	protein_coding	si:dkey-182g1.10	si:dkey-182g1.10 [Source:ZFIN;Acc:ZDB-GENE-141216-134]	250	320	168	242	248	314	444	77	85	174	160	277.4671868541585	257.14941965855996	257.8880795345374	301.6335395570922	190.3715305250548	228.8278713582449	314.0043220595929	78.6609183755112	105.03134503040316	173.6669769591038	177.76846779328375	0.27594627674963546
ENSDARG00000013522	0.513784333117552	0.9998677203547853	0.2757034787347564	6	60055168	60062097	1	protein_coding	pck1	phosphoenolpyruvate carboxykinase 1 (soluble) [Source:ZFIN;Acc:ZDB-GENE-030909-11]	9830	16764	11443	6202	15089	22010	5503	10221	7936	8655	10183	10910.009787105511	13471.415222362812	17565.555322105425	7730.294265839198	11582.725903599	16039.813530557229	3891.814829490855	10441.470736572728	9806.220637191524	8638.434974603699	11313.851922118802	0.2733103376166456
ENSDARG00000104773	0.7364892262545253	0.9998677203547853	-1.1140470746258373	3	7654655	7656059	-1	protein_coding	junbb	JunB proto-oncogene, AP-1 transcription factor subunit b [Source:ZFIN;Acc:ZDB-GENE-040426-2666]	0	684	0	222	333	385	519	517	0	274	0	0	549.656884520172	0	276.70514785815897	255.6198373582389	280.56920532778435	367.0455926777674	528.1518805212895	0	273.47558440686464	0	0.2732298074272442
ENSDARG00000011166	0.4339369326051951	0.9998677203547853	-0.2565305261637226	2	29477383	29485408	-1	protein_coding	cahz	carbonic anhydrase [Source:NCBI gene;Acc:30331]	610	1367	446	959	1097	934	933	1046	872	1578	1074	677.0199359241467	1098.510177103911	684.6314492404981	1195.3163819638487	842.0869717176819	680.6536046133781	659.8334064900905	1068.5626054647366	1077.4980337236655	1574.9798255256655	1193.2708400624172	0.2728508284556388
ENSDARG00000097275	0.638217694509668	0.9998677203547853	1.6352255165537997	25	10843985	10857650	1	protein_coding	si:ch211-147g22.4	si:ch211-147g22.4 [Source:ZFIN;Acc:ZDB-GENE-131121-226]	29	0	56	0	58	71	56	0	0	0	0	32.186193675082386	0	85.96269317817914	0	44.52237407440798	51.74133396953945	39.60414872823694	0	0	0	0	0.2708076248492538
ENSDARG00000003203	0.7015691019722768	0.9998677203547853	0.1404594457110157	7	14291323	14302716	1	protein_coding	rhcga	Rh family, C glycoprotein a [Source:ZFIN;Acc:ZDB-GENE-070424-81]	1283	2853	1628	1598	2023	2250	1296	1829	1674	1941	2734	1423.9616029355414	2292.647794643349	2499.0582945370647	1991.7784967447658	1552.9097026297816	1639.6901610065318	916.5531562820549	1868.4522040105194	2068.499665657587	1937.2850705610374	3037.618693417736	0.2703395355951837
ENSDARG00000101160	0.6860034235924177	0.9998677203547853	-0.2003085340928713	19	10845953	10850834	1	protein_coding	apoa4a	apolipoprotein A-IV a [Source:ZFIN;Acc:ZDB-GENE-050417-469]	241	397	135	162	263	208	91	240	172	216	206	267.47836812740877	319.025998763901	207.2314924831104	201.91997276135925	201.88593761326374	151.5802459952705	64.35674168338502	245.1768884431518	212.53401582622757	215.58659208716335	228.87690228385281	0.26926721738461923
ENSDARG00000091918	0.5369769237131325	0.9998677203547853	1.305618809355779	5	42361013	42363243	1	processed_transcript	BX548073.1	NA	0	7	0	29	70	3	1	76	52	78	107	0	5.625143555030999	0	36.146167963453195	53.73389974497514	2.186253548008709	0.7072169415756597	77.63934800699808	64.25446990095251	77.85071380925343	118.8826628367585	0.26879319507246735
ENSDARG00000088908	0.9515892457458485	0.9998677203547853	0.03828847761391218	3	58702320	58710755	1	unprocessed_pseudogene	CU570691.1	NA	131	147	95	132	146	102	377	48	124	123	213	145.39280591157905	118.128014655651	145.82956878441104	164.5273852129594	112.07356232523387	74.33262063229611	266.6207869740237	49.03537768863036	153.22219745611756	122.7645871607458	236.65427274980897	0.2684934346914909
ENSDARG00000101816	0.6450598530810066	0.9998677203547853	0.2383923894398171	1	59252435	59287507	-1	protein_coding	col5a3b	collagen, type V, alpha 3b [Source:ZFIN;Acc:ZDB-GENE-110728-4]	2818	3613	1195	1329	4455	1678	3991	1297	1615	2550	1210	3127.6101302200746	2903.377666332429	1834.3824704986441	1656.4916283941138	3419.778905198061	1222.844484519538	2822.502813828458	1324.976767961533	1995.59555557766	2545.119489917901	1344.3740376867083	0.2674360333798231
ENSDARG00000043168	0.6755150537735777	0.9998677203547853	0.7274759180582473	22	7497319	7508894	1	protein_coding	cela1.5	chymotrypsin like elastase family member 1, tandem duplicate 5 [Source:ZFIN;Acc:ZDB-GENE-040801-186]	83	26	66	26	32	9	39	0	0	14	21	92.11910603558063	20.893390347258	101.31317410285398	32.40690920861321	24.564068454845778	6.558760644026127	27.58146072145073	0	0	13.973205042686514	23.33211139786849	0.2672740713327825
ENSDARG00000005561	0.7575291914136588	0.9998677203547853	-0.15107934339122786	5	34578479	34600710	1	protein_coding	gfm2	G elongation factor, mitochondrial 2 [Source:NCBI gene;Acc:558184]	426	607	321	256	392	658	650	157	256	144	149	472.8040863994861	487.780305414831	492.7504376820625	319.08341374634546	300.9098385718608	479.51827819657683	459.6910120241788	160.3865478565618	316.3296979739201	143.72439472477558	165.54688563249547	0.2661085407929435
ENSDARG00000021720	0.7670231159097602	0.9998677203547853	0.1352089143302652	6	40184235	40312091	-1	protein_coding	col7a1	collagen, type VII, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2427]	720	741	303	348	947	474	1051	340	342	656	337	799.1054981399765	595.461624896853	465.11957201764784	433.75401556143834	726.9429008355922	345.42806058537604	743.2850055960183	347.3339252944651	422.59670588703386	654.744464857311	374.4248352896039	0.26580313547803114
ENSDARG00000009612	0.801601611903719	0.9998677203547853	-0.1624135526416651	11	24013769	24016813	-1	protein_coding	chia.3	chitinase, acidic.3 [Source:ZFIN;Acc:ZDB-GENE-040426-2891]	253	303	150	200	275	294	60	226	115	83	244	280.7967930964084	243.488356739199	230.25721387012268	249.2839169893324	211.0974632838309	214.25284770485348	42.43301649453958	230.87490328396794	142.10123151172192	82.84114418164147	271.0969133847577	0.26486987007547624
ENSDARG00000069630	0.3111975342098174	0.9998677203547853	-0.4727181123717491	18	13162728	13179510	1	protein_coding	tat	tyrosine aminotransferase [Source:ZFIN;Acc:ZDB-GENE-030131-1144]	828	1229	473	457	807	1723	344	349	637	270	659	918.9713228609729	987.614489876157	726.0777477371201	569.6137503206245	619.475101345642	1255.6382877396686	243.28262790202692	356.5280586110832	787.1172562866684	269.4832401089542	732.1838767235874	0.26381503879655877
ENSDARG00000023151	0.11899590626087178	0.9998677203547853	0.577143803631818	1	53374454	53388914	1	protein_coding	ucp1	uncoupling protein 1 [Source:ZFIN;Acc:ZDB-GENE-010503-1]	3568	5175	3150	2287	8477	5814	2770	4533	4305	3430	5519	3960.01169078255	4158.588271040775	4835.401491272576	2850.5615907730157	6507.1752591164895	4236.959376040878	1958.9909281645773	4630.7784804700295	5319.528710069242	3423.435235458196	6131.901085944581	0.26250121500550816
ENSDARG00000100315	0.8391258678572877	0.9998677203547853	0.08883321074850922	9	1137430	1162804	1	protein_coding	slc15a1a	solute carrier family 15 member 1a [Source:ZFIN;Acc:ZDB-GENE-091204-9]	1091	1571	708	723	1491	1128	418	845	616	553	945	1210.8668034315476	1262.442932136243	1086.814049466979	901.1613599164366	1144.5320645679706	822.0313340512746	295.61668157862573	863.226961393597	761.1683357497452	551.9415991861173	1049.945012904082	0.2607006527128059
ENSDARG00000102722	0.1667580612080557	0.9998677203547853	0.6661820900997574	11	37178271	37200200	1	protein_coding	itih3b	inter-alpha-trypsin inhibitor heavy chain 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2716]	1239	1300	1214	840	2507	1794	462	1370	944	905	1070	1375.1273780492095	1044.6695173629	1863.5483842555261	1046.992451355196	1924.441238009324	1307.379621709208	326.73422700795476	1399.5514048629916	1166.4657612788303	903.2678974022353	1188.826628367585	0.2598210736598193
ENSDARG00000092532	5.192985082246853e-7	8.538197494881859e-4	-2.421202429933302	22	19188809	19268278	1	protein_coding	si:dkey-21e2.8	si:dkey-21e2.8 [Source:ZFIN;Acc:ZDB-GENE-050208-459]	75	134	24	87	4	113	14	12	89	110	91	83.24015605624756	107.68131948202199	36.84115421921963	108.43850389035958	3.070508556855722	82.34888364166137	9.901037182059236	12.25884442215759	109.97399656124566	109.7894681925369	101.10581605743013	0.25786799142531885
ENSDARG00000056781	0.6991192546874299	0.9998677203547853	-0.10083984219182276	7	26326462	26365420	1	protein_coding	zanl	zonadhesin, like [Source:ZFIN;Acc:ZDB-GENE-060131-2]	5628	9290	3881	5641	8826	9013	3972	4978	4209	4403	6266	6246.341310460816	7465.36908946257	5957.5216468663075	7031.05287868412	6775.077130702151	6568.234409400831	2809.06569193852	5085.377294458373	5200.905073329022	4394.572985924909	6961.857619954474	0.25333553493378747
ENSDARG00000088885	0.5267722573002342	0.9998677203547853	0.44999912550249627	15	46329149	46336399	1	protein_coding	si:ch1073-340i21.3	si:ch1073-340i21.3 [Source:ZFIN;Acc:ZDB-GENE-030131-199]	531	343	434	319	720	716	390	253	247	319	33	589.3403048782327	275.632034196519	666.2108721308883	397.60784759798514	552.6915402340301	521.7858467914119	275.81460721450725	258.45730323382253	305.20873202952447	318.38945775835697	36.66474648236477	0.2527819095152842
ENSDARG00000043093	5.5548202778228835e-6	0.005350449181767984	3.594046771374781	8	19356072	19359834	1	protein_coding	mpeg1.2	macrophage expressed 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050522-305]	60	30	483	31	516	81	48	62	65	165	555	66.59212484499804	24.10775809299	741.4282286617951	38.63900713334652	396.0956038343882	59.028845796235146	33.94641319563166	63.33736284781422	80.31808737619065	164.68420228880535	616.634372657953	0.25024856085726477
ENSDARG00000011983	0.9472513417243391	0.9998677203547853	-0.02931966904009209	1	55786986	55810730	-1	protein_coding	zgc:136908	zgc:136908 [Source:ZFIN;Acc:ZDB-GENE-060312-22]	500	778	526	380	535	1135	1058	287	332	561	338	554.934373708317	625.194526544874	807.4352966378968	473.63944227973155	410.68051947945287	827.1325923299617	748.235524187048	293.19069576326905	410.2400770599276	559.9262877819382	375.5358882133119	0.25002955018918516
ENSDARG00000026403	0.984908323745097	0.9998677203547853	0.015584852703118515	10	24394023	24416471	-1	protein_coding	hephl1b	hephaestin-like 1b [Source:ZFIN;Acc:ZDB-GENE-091204-388]	144	356	225	298	205	242	22	20	308	34	301	159.8210996279953	286.078729370148	345.38582080518404	371.43303631410527	157.36356353885577	176.35778620603585	15.558772714664514	20.43140737026265	380.5841678748726	33.93492653223868	334.42693003611504	0.2497724410301652
ENSDARG00000061274	0.17689219971016426	0.9998677203547853	-1.0436683524389416	9	38481780	38500391	1	protein_coding	lss	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) [Source:ZFIN;Acc:ZDB-GENE-050119-7]	594	421	87	356	300	85	300	85	75	114	92	659.2620359654805	338.31220523829296	133.54918404467116	443.72537224101166	230.2881417641792	61.94385052691342	212.1650824726979	86.83348132361627	92.67471620329691	113.78181249044732	102.21686898113815	0.24859921013366382
ENSDARG00000041685	0.6485406680352728	0.9998677203547853	0.20158433875885468	15	21220744	21239416	-1	protein_coding	si:dkey-105h12.2	si:dkey-105h12.2 [Source:ZFIN;Acc:ZDB-GENE-131118-9]	801	766	577	554	1104	1124	322	775	590	478	603	889.0048666807238	615.551423307678	885.7227493537385	690.5164500604507	847.4603616921794	819.1163293205964	227.7238551873624	791.71703559767775	729.041100799269	477.0851436002967	669.9649129959381	0.2480438534287278
ENSDARG00000061417	0.25081227946637896	0.9998677203547853	0.8050777874330359	24	41273252	41303239	1	protein_coding	nub1	negative regulator of ubiquitin-like proteins 1 [Source:ZFIN;Acc:ZDB-GENE-080212-11]	100	44	131	30	148	240	263	90	103	189	102	110.9868747416634	35.358045203052	201.09130011324046	37.39258754839986	113.60881660366174	174.90028384069672	185.9980556343985	91.94133316618193	127.27327691919442	188.63826807626793	113.32739821821838	0.24756538058469774
ENSDARG00000067670	0.47476629723184854	0.9998677203547853	0.20644324639628345	5	51111343	51128031	1	protein_coding	pomt1	protein-O-mannosyltransferase 1 [Source:NCBI gene;Acc:569769]	316	475	266	280	565	519	550	137	219	168	142	350.71852418365637	381.70616980567496	408.3227925963509	348.99748378506536	433.7093336558708	378.22186380550664	388.9693178666128	139.95514048629914	270.61017131362695	167.67846051223816	157.76951516653932	0.24737893315382053
ENSDARG00000104919	4.686140092593511e-5	0.027776795005252354	3.3888950695892563	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	39	53	495	35	384	98	70	55	42	268	617	43.284881149248726	42.590372630949	759.8488057714048	43.62468547313317	294.7688214581494	71.41761590161784	49.50518591029618	56.18637026822229	51.897841073846266	267.48706795999897	685.5196539278504	0.24634284392712713
ENSDARG00000091996	0.023465422903237245	0.9998677203547853	0.8365116236037611	5	30614532	30615901	-1	protein_coding	tcnbb	transcobalamin beta b [Source:ZFIN;Acc:ZDB-GENE-030131-12]	661	1490	1241	646	1802	1295	1738	468	1042	1018	1119	733.6232420423951	1197.35198528517	1904.9946827521483	805.1870518755436	1383.264104863503	943.7327815570927	1229.1430444584964	478.09493246414604	1287.5607237844717	1016.051623818205	1243.268221629278	0.24549083563261334
ENSDARG00000036767	2.0402716250173138e-4	0.0736952486805082	3.218966112421702	19	7682109	7690975	-1	protein_coding	urgcp	upregulator of cell proliferation [Source:ZFIN;Acc:ZDB-GENE-120215-160]	71	72	380	76	745	24	42	25	51	229	586	78.80068106658102	57.858619423175995	583.3182751376442	94.72788845594631	571.8822187143783	17.49002838406967	29.703111546177706	25.539259212828313	63.018807018241894	228.56171105537226	651.0770132929017	0.24485575383341526
ENSDARG00000101749	0.6417725817808984	0.9998677203547853	0.14554804086088632	3	49043917	49058326	1	protein_coding	zgc:92161	zgc:92161 [Source:ZFIN;Acc:ZDB-GENE-040912-22]	173	322	120	138	312	200	77	156	168	221	202	192.0072933030777	258.756603531426	184.20577109609815	172.00590272263935	239.49966743474636	145.75023653391395	54.4557045013258	159.36497748804868	207.59136429538506	220.5770224595514	224.43269058902072	0.2432681641178683
ENSDARG00000061375	0.7414302265693937	0.9998677203547853	-0.08879082294716098	13	25725547	25750910	-1	protein_coding	sgpl1	sphingosine-1-phosphate lyase 1 [Source:ZFIN;Acc:ZDB-GENE-070410-24]	3671	4839	2304	2430	4598	5539	2144	3178	2564	2781	2833	4074.3281717664636	3888.581380399287	3536.7508050450842	3028.7995914203884	3529.549586105653	4036.5528008067467	1516.2731227382144	3246.5506311347353	3168.2396312700434	2775.6773731222283	3147.6129328648303	0.2429275590527976
ENSDARG00000044204	0.28660492072892463	0.9998677203547853	0.8885848222820997	6	39905021	39912440	1	protein_coding	endou	endonuclease, polyU-specific [Source:NCBI gene;Acc:791216]	408	84	312	122	257	80	158	184	176	188	278	452.82644894598667	67.501722660372	478.93500484985515	152.06318936349277	197.28017477798016	58.30009461356558	111.74027676895423	187.9689478064164	217.47666735707008	187.64018200179032	308.8727127908305	0.24268649614428978
ENSDARG00000056314	0.03010580503461672	0.9998677203547853	-0.40698202565632474	15	21113965	21132480	-1	protein_coding	a2ml	alpha-2-macroglobulin-like [Source:ZFIN;Acc:ZDB-GENE-090212-1]	2361	3029	894	1599	2864	3349	3310	3331	3004	3117	2522	2620.400112650673	2434.079975455557	1372.3329946659312	1993.0249163297124	2198.484126708697	2440.5877107603887	2340.8880766154334	3402.8508975172444	3711.9312996627186	3111.0342941467047	2802.075473591635	0.2426403268109468
ENSDARG00000101051	0.3126097512395807	0.9998677203547853	-0.3768241914223757	20	52886927	52902720	-1	protein_coding	ctsbb	cathepsin Bb [Source:ZFIN;Acc:ZDB-GENE-070323-1]	444	617	213	415	454	344	186	281	290	429	385	492.7817238529855	495.81622477916096	326.9652436955742	517.2641277528647	348.5027212031245	250.69040683833197	131.5423511330727	287.06127355219024	358.3422359860814	428.17892595089387	427.755375627589	0.24241629191437472
ENSDARG00000003244	0.7142703313829205	0.9998677203547853	-0.32667771962958553	2	43894368	43918874	1	protein_coding	gbp3	guanylate binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-070912-176]	35	121	78	92	38	165	44	118	29	107	204	38.84540615958219	97.234624308393	119.73375121246379	114.6706018150929	29.169831290129363	120.243945140479	31.117545429329027	120.54530348454963	35.83422359860813	106.79520996910406	226.65479643643675	0.2423973690084476
ENSDARG00000099351	0.929116397312485	0.9998677203547853	0.03864979091161134	20	6808774	6812688	-1	protein_coding	igfbp1a	insulin-like growth factor binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-021231-1]	651	624	294	279	740	569	915	317	235	329	535	722.5245545682287	501.44136833419196	451.3041391854405	347.75106420011866	568.0440830183087	414.65942293898513	647.1035015417286	323.837806818663	290.380777436997	328.3703185031331	594.4133141837925	0.23888166212306483
ENSDARG00000023176	0.45448348765527674	0.9998677203547853	0.41122699942193286	11	34084532	34097437	-1	protein_coding	tdo2b	tryptophan 2,3-dioxygenase b [Source:NCBI gene;Acc:334082]	268	323	190	231	600	395	82	220	189	114	277	297.44482430765794	259.560195467859	291.6591375688221	287.9229241226789	460.5762835283584	287.85671715448	57.99178920920409	224.74548107288916	233.5402848323082	113.78181249044732	307.7616598671225	0.2379414377273134
ENSDARG00000023712	0.8100986586346888	0.9998677203547853	-0.051485002372487515	9	33660964	33725972	-1	protein_coding	mao	monoamine oxidase [Source:NCBI gene;Acc:404730]	1731	2404	992	1281	2311	1905	1035	1458	1386	1348	1444	1921.1828017781934	1931.835015184932	1522.7677077277447	1596.663488316674	1773.9863187233937	1388.2710029855302	731.9695345308078	1489.4495972921472	1712.628755436927	1345.4200283958157	1604.3604218343858	0.23656283854387372
ENSDARG00000105265	0.9838386751794109	0.9998677203547853	0.0694992144980512	13	330611	337318	-1	protein_coding	zgc:171534	zgc:171534 [Source:ZFIN;Acc:ZDB-GENE-080218-6]	0	342	0	222	825	899	328	0	234	0	246	0	274.828442260086	0	276.70514785815897	633.2923898514928	655.1473132199432	231.96715683681637	0	289.14511455428635	0	273.31901923217373	0.2346026942199242
ENSDARG00000061634	0.9579810586651626	0.9998677203547853	-0.0156906064333146	15	25438714	25448626	1	protein_coding	aifm4	apoptosis inducing factor mitochondria associated 4 [Source:ZFIN;Acc:ZDB-GENE-070112-2282]	229	267	112	167	314	225	739	198	180	270	284	254.1599431584092	214.559047027611	171.92538635635827	208.15207068609254	241.0349217131742	163.9690161006532	522.6333198244125	202.27093296560025	222.41931888791257	269.4832401089542	315.53903033307864	0.2342257004233222
ENSDARG00000099695	0.4042506231292978	0.9998677203547853	0.3769603957459295	3	13911950	13921173	-1	protein_coding	si:dkey-61n16.5	si:dkey-61n16.5 [Source:ZFIN;Acc:ZDB-GENE-100922-235]	243	608	210	263	756	420	310	504	371	243	275	269.69810562224205	488.583897351264	322.36009941817173	327.8083508409721	580.3261172457316	306.0754967212193	219.2372518884545	514.8714657306188	458.430929485642	242.53491609805877	305.53955401970643	0.2336427196135559
ENSDARG00000105422	0.0034571148344368302	0.5327874908511747	2.0902586271311527	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	64	67	212	43	264	95	225	246	24	299	157	71.03159983466458	53.840659741010995	325.4301956031067	53.59604215270647	202.65356475247768	69.23136235360911	159.12381185452344	251.3063106542306	29.65590918505501	298.42773626880484	174.43530902215966	0.2329393660564488
ENSDARG00000024503	0.10727857448191501	0.9998677203547853	1.1053140772168866	7	38642114	38644560	-1	protein_coding	c6ast3	six-cysteine containing astacin protease 3 [Source:ZFIN;Acc:ZDB-GENE-050320-99]	180	52	183	66	153	64	69	65	67	56	94	199.77637453499412	41.786780694516	280.9138009215497	82.2636926064797	117.44695229973138	46.64007569085246	48.79796896872052	66.40207395335361	82.7894131416119	55.892820170746056	104.4389748285542	0.23175990838061883
