Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_wt_ttnb_wt_5 count	srpk3_wt_ttnb_wt_7 count	srpk3_hom_ttnb_wt_4 count	srpk3_wt_ttnb_wt_2 count	srpk3_hom_ttnb_wt_8 count	srpk3_hom_ttnb_wt_6 count	srpk3_wt_ttnb_wt_6 count	srpk3_hom_ttnb_wt_7 count	srpk3_wt_ttnb_wt_4 count	srpk3_wt_ttnb_wt_3 count	srpk3_hom_ttnb_wt_5 count	srpk3_hom_ttnb_wt_1 count	srpk3_wt_ttnb_wt_5 normalised count	srpk3_wt_ttnb_wt_7 normalised count	srpk3_hom_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_2 normalised count	srpk3_hom_ttnb_wt_8 normalised count	srpk3_hom_ttnb_wt_6 normalised count	srpk3_wt_ttnb_wt_6 normalised count	srpk3_hom_ttnb_wt_7 normalised count	srpk3_wt_ttnb_wt_4 normalised count	srpk3_wt_ttnb_wt_3 normalised count	srpk3_hom_ttnb_wt_5 normalised count	srpk3_hom_ttnb_wt_1 normalised count	% variance explained
ENSDARG00000006588	8.726804571487392e-4	0.05680698389594939	1.7729585272524464	1	45173421	45177401	-1	protein_coding	zgc:111983	zgc:111983 [Source:ZFIN;Acc:ZDB-GENE-050417-335]	1158	646	5110	914	1601	2319	476	1673	1131	994	3158	4791	1290.3989316092623	519.8778618464121	5777.637004869094	1143.5716258852235	2106.1603639013615	1736.7320411922433	347.73880092400447	1658.4946788863942	803.1906429786123	1017.5271666290623	4284.823025089093	4984.334418651273	0.29856987736734325
ENSDARG00000102364	0.18225105338861533	0.9859120489315344	-0.257444596481839	15	12004777	12011390	-1	protein_coding	si:dkey-202l22.6	si:dkey-202l22.6 [Source:ZFIN;Acc:ZDB-GENE-131121-181]	689	1057	390	674	445	861	626	773	993	845	691	1263	767.7762209661328	850.6360680675813	440.9546833461735	843.290236156062	585.4099699788294	644.8151304297204	457.3203558370311	766.2979000473298	705.1886016602671	865.000458552875	937.5594396252575	1313.9666814353075	0.29699896730650455
ENSDARG00000043770	0.2021271938462425	0.9997058626494543	-0.31772875299925696	7	3597413	3611842	1	protein_coding	si:dkey-192d15.2	si:dkey-192d15.2 [Source:ZFIN;Acc:ZDB-GENE-040724-74]	144	335	148	351	158	299	231	232	438	341	358	360	160.46411584778392	269.5961048274737	167.33664906470173	439.1615324788987	207.85342754304506	223.9253472688576	168.755594566061	229.98850298962552	311.0499572277915	349.0711909663081	485.73991228052415	374.52732012407813	0.2968199340377318
ENSDARG00000061274	0.35963354704696304	0.9997058626494543	-0.6476933503567925	9	38481780	38500391	1	protein_coding	lss	lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase) [Source:ZFIN;Acc:ZDB-GENE-050119-7]	594	421	280	356	128	540	85	73	300	85	43	62	661.9144778721087	338.8058511413924	316.5828495818682	445.4173947649229	168.38758687031498	404.41367065278627	62.09621445071509	72.36707206139079	213.04791590944623	87.01188044614719	58.34306208956016	64.50192735470235	0.2936232494259411
ENSDARG00000007708	0.5590238036013454	0.9997058626494543	-0.2682754081521343	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	3218	5308	3673	2784	3176	4678	5423	880	4765	6631	5256	4064	3585.927255542838	4271.6899236544195	4152.888594693578	3483.2641208582736	4178.11699921969	3503.4206505809893	3961.7384819556223	872.3701837537519	3383.9110643617046	6787.9503439812	7131.421728900656	4227.9973027340375	0.29014769351647585
ENSDARG00000091847	0.9462377395178341	0.9997058626494543	-0.06943312073596246	15	42723126	42736433	-1	protein_coding	si:ch211-181d7.1	si:ch211-181d7.1 [Source:ZFIN;Acc:ZDB-GENE-121214-14]	279	159	310	207	124	423	494	180	167	169	144	0	310.8992244550813	127.95755423154723	350.5024406084969	258.99269864140183	163.12547478061765	316.7907086780159	360.8885875135677	178.43935576781288	118.59667318959174	173.000091710575	195.38141723015497	0	0.29008285158393704
ENSDARG00000005561	0.7402147882921224	0.9997058626494543	0.07374955569014609	5	34578479	34600710	1	protein_coding	gfm2	G elongation factor, mitochondrial 2 [Source:NCBI gene;Acc:558184]	426	607	405	256	369	626	658	451	650	157	220	274	474.7063427163608	488.49204665754195	457.9144788594879	320.30014904443897	485.42984027457993	468.8202922752671	480.6977542184768	447.08971917379785	461.6038178038002	160.71606152994244	298.499387434959	285.0569047611039	0.29000862490683876
ENSDARG00000079305	0.9134119866164419	0.9997058626494543	0.05194644902692581	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	2573	11342	8855	7448	5339	5447	4275	4255	7993	9979	10370	7941	2867.1817366413056	9127.638868517037	10011.93261802658	9318.732461261647	7023.604111723529	4079.3356741587536	3123.074315021259	4218.108104400244	5676.306639547346	10215.19476437768	14070.17567136602	8261.448469736957	0.2871278272468841
ENSDARG00000007769	5.769790090648878e-11	1.894247172803899e-8	3.398082088213204	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	13	35	246	40	304	611	41	154	13	12	82	364	14.486343791813825	28.166757220780838	278.1406464183556	50.04689828819359	399.9205188169981	457.58657920157856	29.952291676227276	152.6647821569066	9.232076356076004	12.284030180632543	111.2588625893938	378.6887347921234	0.28700319517450834
ENSDARG00000059370	0.8111063349375233	0.9997058626494543	0.04318903947843672	11	1944729	1967438	-1	protein_coding	nr1d4b	nuclear receptor subfamily 1, group D, member 4b [Source:ZFIN;Acc:ZDB-GENE-080403-6]	417	454	382	412	291	454	348	492	817	500	575	650	464.67733547587426	365.3630793781286	431.9094590724058	515.4830523683939	382.8186545254817	340.0070490303055	254.22920739822177	487.7342390986886	580.2004909933919	511.83459085968934	780.1688535231882	676.2298835573632	0.28492697010467827
ENSDARG00000094929	0.7175890161764787	0.9997058626494543	0.21659238815145815	16	23921610	23922868	1	protein_coding	apoa4b.2	apolipoprotein A-IV b, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3143]	360	1119	497	230	448	735	356	452	55	318	252	283	401.1602896194598	900.5314665729645	561.934558007816	287.76966515711314	589.3565540461025	550.4519406107369	260.07355699358317	448.08104892806347	39.05878458339848	325.5267997867624	341.9174801527712	294.42008776420585	0.28476856223035624
ENSDARG00000079145	NA	NA	1.0603492548694322	22	8313513	8326972	1	protein_coding	CABZ01077217.1	uncharacterized LOC100007503 [Source:NCBI gene;Acc:100007503]	0	0	48	0	35	82	106	0	0	149	81	130	0	0	54.27134564260597	0	46.04348078485175	61.41096480283051	77.43763213853882	0	0	152.52670807618742	109.90204719196217	135.24597671147265	0.28448048788346775
ENSDARG00000095147	0.8643292891321533	0.9997058626494543	0.09279622387734363	22	11775269	11779560	1	protein_coding	krt96	keratin 96 [Source:ZFIN;Acc:ZDB-GENE-030131-221]	217	503	406	355	256	268	366	456	611	59	133	261	241.81050790950772	404.79653948722176	459.0451318937088	444.1662223077181	336.77517374062995	200.709006916568	267.37899398778495	452.046367945126	433.9075887355722	60.39648172144334	180.45644785840702	271.53230708995665	0.28286121481466864
ENSDARG00000024503	0.8072918284494617	0.9997058626494543	-0.12591442858899543	7	38642114	38644560	-1	protein_coding	c6ast3	six-cysteine containing astacin protease 3 [Source:ZFIN;Acc:ZDB-GENE-050320-99]	180	52	68	66	38	166	64	88	69	65	133	218	200.5801448097299	41.8477535851601	76.88440632702512	82.57738217551942	49.99006485212476	124.31975801548616	46.75479676289136	87.23701837537519	49.00102065917263	66.53849681175961	180.45644785840702	226.79709940846953	0.2826429319855155
ENSDARG00000079227	3.8881275128438437e-16	2.0017671033739e-13	4.120322210380877	12	30517386	30523229	-1	protein_coding	plekhs1	pleckstrin homology domain containing, family S member 1 [Source:ZFIN;Acc:ZDB-GENE-080204-50]	61	39	878	44	383	943	14	638	8	12	405	408	67.9743824077418	31.385815188870076	992.7133640460008	55.05158811701295	503.8472325885206	706.2260952325508	10.227611791882484	632.4683832214702	5.681277757585233	12.284030180632543	549.5102359598109	424.46429614062185	0.2808135061650572
ENSDARG00000044685	0.14281298867436587	0.9543193606018908	-0.7620235414009529	16	54875530	54880550	1	protein_coding	nr0b2a	nuclear receptor subfamily 0, group B, member 2a [Source:ZFIN;Acc:ZDB-GENE-080403-1]	550	122	106	134	94	315	403	213	475	333	190	271	612.883775807508	98.18126802672178	119.84922162742151	167.65710926544853	123.65963410788757	235.90797454745868	294.4091108663315	211.15323765857858	337.32586685662324	340.8818375125531	257.79492551201	281.93584376006993	0.2807814432696632
ENSDARG00000003197	0.7737977975530703	0.9997058626494543	0.5326802813267816	16	3185541	3189799	1	protein_coding	wdr21	WD repeat domain 21 [Source:ZFIN;Acc:ZDB-GENE-040109-2]	0	2	47	32	0	5	0	3	65	49	64	56	0	1.6095289840446194	53.14069260838501	40.03751863055487	0	3.744571024562836	0	2.9739892627968816	46.16038178038002	50.15978990424955	86.83618543562443	58.25980535263437	0.2768832140104929
ENSDARG00000098174	0.9683279921997215	0.9997058626494543	0.03986836158112866	KN150631.1	20777	25082	1	protein_coding	ACADSB	acyl-CoA dehydrogenase, short/branched chain-like [Source:NCBI gene;Acc:100037342]	135	166	146	10	100	16	24	15	15	14	17	11	150.43510860729742	133.5909056757034	165.07534299625982	12.511724572048397	131.5528022424336	11.982627278601075	17.533048786084258	14.869946313984407	10.652395795472312	14.331368544071301	23.06586175633774	11.443890337124609	0.27678892594340004
ENSDARG00000095462	0.0928041482166934	0.8739286296448048	0.9097474915145984	22	7472420	7476352	1	protein_coding	cela1.2	chymotrypsin like elastase family member 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-050208-732]	26	7	33	6	12	39	11	10	10	26	74	117	28.97268758362765	5.633351444156168	37.311550129291604	7.507034743229038	15.786336269092029	29.20765399159012	8.035980693621953	9.913297542656272	7.101597196981541	26.615398724703844	100.40433940994075	121.72137904032539	0.27533529611612195
ENSDARG00000099577	0.6830133261367546	0.9997058626494543	-0.17393508048879577	22	8772363	8788193	1	protein_coding	si:dkey-182g1.10	si:dkey-182g1.10 [Source:ZFIN;Acc:ZDB-GENE-141216-134]	250	320	210	242	152	222	314	346	444	77	49	131	278.5835344579582	257.52463744713907	237.43713718640112	302.7837346435712	199.96025940849904	166.25895349058993	229.39072161793572	343.000094975907	315.31091554598044	78.82252699239216	66.48395447414995	136.28633037848397	0.27389580062718905
ENSDARG00000011983	0.7213589310424757	0.9997058626494543	-0.1042936868642198	1	55786986	55810730	-1	protein_coding	zgc:136908	zgc:136908 [Source:ZFIN;Acc:ZDB-GENE-060312-22]	500	778	400	380	462	802	1135	661	1058	287	269	345	557.1670689159164	626.1067747933569	452.26121368838307	475.44553373783907	607.7739463600432	600.6291923398788	829.1670988419014	655.2689675695796	751.3489834406471	293.7930551534617	364.9833419091089	358.9220151189082	0.27077519557470053
ENSDARG00000037873	0.05292454180915606	0.7277941097841174	-0.8829086078402971	3	40947961	40955780	-1	protein_coding	cyp3c3	cytochrome P450, family 3, subfamily c, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-041114-102]	339	381	104	209	81	322	618	294	284	405	405	176	377.7592727249913	306.61527146049997	117.5879155589796	261.4950435558115	106.5577698163712	241.15037398184663	451.47600624166967	291.4509477540944	201.68536039427576	414.58601859634837	549.5102359598109	183.10224539399374	0.26838323269082864
ENSDARG00000043997	0.39519103381519766	0.9997058626494543	0.4354081331213139	25	17386763	17395315	-1	protein_coding	cyp2x8	cytochrome P450, family 2, subfamily X, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-040704-28]	160	83	94	36	148	245	243	150	29	63	52	55	178.29346205309324	66.7954528378517	106.28138521677002	45.04220845937423	194.6981473188017	183.48398020357897	177.52211895910312	148.69946313984408	20.59463187124647	64.49115844832086	70.55440066644485	57.21945168562304	0.26818150259223666
ENSDARG00000095863	0.6115379228687006	0.9997058626494543	0.15731986833497452	16	45912647	45917683	-1	protein_coding	afp4	antifreeze protein type IV [Source:ZFIN;Acc:ZDB-GENE-030131-5217]	3879	6791	3643	2530	4148	7506	4212	2704	2792	3592	2244	2188	4322.5021206496795	5465.155665323505	4118.969003666949	3165.4663167282442	5456.810237016145	5621.35002207373	3077.0500619577874	2680.555655534256	1982.7659373972463	3677.019700736008	3044.693751836581	2276.293823420786	0.2661423980361402
ENSDARG00000089475	0.5439455315335968	0.9997058626494543	0.992676369696346	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	28	97	159	74	105	68	0	33	153	0	2	67	31.20135585929132	78.06215572616404	179.77383244113227	92.58676183315814	138.13044235455527	50.92616593405457	0	32.7138818907657	108.65443711381758	0	2.7136307948632634	69.70369568975899	0.2657924638704258
ENSDARG00000090722	0.6049945147775866	0.9997058626494543	-0.06914144613863381	20	1412193	1421005	1	protein_coding	C20H6orf58	liver-enriched gene 1, tandem duplicate 1 [Source:NCBI gene;Acc:796447]	519	962	493	421	427	850	782	587	1463	808	951	936	578.3394175347212	774.1834413254619	557.4119458709322	526.7436044832375	561.7304655751914	636.5770741756821	571.2851729465788	581.9105657539232	1038.9636699183995	827.1246988292579	1290.3314429574816	973.7710323226031	0.2647093992962145
ENSDARG00000044642	0.7073631219348577	0.9997058626494543	-0.21816914105649535	21	24531679	24535510	-1	protein_coding	sc5d	sterol-C5-desaturase [Source:ZFIN;Acc:ZDB-GENE-040912-56]	332	296	305	247	133	348	96	68	174	75	64	57	369.95893376016846	238.21028963860365	344.8491754373921	309.0395969295954	174.96522698243666	260.6221433095734	70.13219514433703	67.41042329006265	123.56779122747882	76.7751886289534	86.83618543562443	59.3001590196457	0.2641180071992963
ENSDARG00000110922	0.7335435594332455	0.9997058626494543	-0.2293889030607059	1	14522913	14533611	-1	protein_coding	CR847936.6	NA	126	36	94	81	12	133	160	109	54	146	102	140	140.40610136681093	28.97152171280315	106.28138521677002	101.34496903359201	15.786336269092029	99.60558925337143	116.88699190722839	108.05494321495337	38.34862486370032	149.4557005310293	138.39517053802643	145.64951338158593	0.2632379246543959
ENSDARG00000068431	0.6878673576344663	0.9997058626494543	-0.2608214257022002	2	43920461	43955410	1	protein_coding	si:ch211-195h23.3	si:ch211-195h23.3 [Source:ZFIN;Acc:ZDB-GENE-070912-174]	42	291	207	176	64	91	376	264	101	211	193	422	46.802033788936974	234.1864671784921	234.04517808373825	220.2063524680518	84.19379343515749	68.15119264704362	274.68443098198674	261.7110551261256	71.726131689513565	215.99419734278888	261.8653717043049	439.02924747878046	0.2615390094582094
ENSDARG00000098390	0.7299351750738894	0.9997058626494543	-0.15506633237282966	4	42195992	42397126	-1	protein_coding	si:ch211-76m11.8	si:ch211-76m11.8 [Source:ZFIN;Acc:ZDB-GENE-041210-280]	90	124	26	97	84	90	148	180	246	216	155	150	100.29007240486494	99.7907970107664	29.3969788897449	121.36372834886944	110.50435388364421	67.40227844213105	108.12046751418626	178.43935576781288	174.69929104574592	221.11254325138577	210.30638660190291	156.05305005169922	0.2615235944397865
ENSDARG00000099511	NA	NA	1.2412995753267682	22	7971101	8074212	-1	protein_coding	CABZ01034698.2	NA	4	8	67	7	55	104	110	12	8	145	109	153	4.457336551327331	6.438115936178478	75.75375329280416	8.758207200433878	72.35404123333846	77.88707731090699	80.35980693621953	11.895957051187526	5.681277757585233	148.4320313493099	147.89287832004786	159.1741110527332	0.25994446116016057
ENSDARG00000115405	0.36859355767295543	0.9997058626494543	1.2125937782909677	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	23	104	240	60	92	30	2	16	124	5	1	64	25.629685170132152	83.6955071703202	271.35672821302984	75.07034743229038	121.02857806303889	22.467426147377015	1.461087398840355	15.861276068250035	88.05980524257112	5.118345908596893	1.3568153974316317	66.582634688725	0.2596954430934958
ENSDARG00000008029	0.20712217675063546	0.9997058626494543	-0.45937298842942015	20	35484070	35496459	1	protein_coding	mep1a.2	meprin A, alpha (PABA peptide hydrolase), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-041001-208]	775	1080	505	468	411	667	890	553	142	371	170	369	863.6089568196704	869.1456513840944	570.9797822815837	585.5487099718649	540.682017216402	499.5257746766823	650.183892483958	548.2053541088918	100.84268019713788	379.78126641788947	230.6586175633774	383.89050312718007	0.2582348724727954
ENSDARG00000098063	0.7968448610662406	0.9997058626494543	0.17898569060214947	15	44618623	44637492	-1	protein_coding	alp3	alkaline phosphatase 3 [Source:ZFIN;Acc:ZDB-GENE-120919-1]	29	193	54	25	62	42	58	124	39	124	116	238	32.31568999712315	155.31954696030576	61.05526384793171	31.27931143012099	81.56273739030883	31.454396606327823	42.37153456637029	122.92488952893777	27.69622906822801	126.93497853320295	157.39058610206928	247.60417274869607	0.2564337740308133
ENSDARG00000093323	0.7003148427776624	0.9997058626494543	0.3916987072255148	1	58091659	58102982	1	protein_coding	si:ch211-114l13.1	si:ch211-114l13.1 [Source:ZFIN;Acc:ZDB-GENE-070424-109]	59	1	57	46	42	73	94	79	0	0	0	0	65.74571413207813	0.8047644920223097	64.4472229505946	57.55393303142262	55.25217694182211	54.670736958617404	68.67110774549668	78.31505058698454	0	0	0	0	0.25469759052192575
ENSDARG00000003244	0.49987836985964246	0.9997058626494543	-0.39132964574647783	2	43894368	43918874	1	protein_coding	gbp3	guanylate binding protein 3 [Source:ZFIN;Acc:ZDB-GENE-070912-176]	35	121	80	92	32	46	165	118	44	118	90	231	39.001694824114146	97.37650353469947	90.45224273767661	115.10786606284525	42.096896717578744	34.45005342597809	120.53971040432928	116.976911003344	31.247027666718783	120.79296344288667	122.11338576884685	240.3216970796168	0.25460493097936737
ENSDARG00000088908	0.33138413179076853	0.9997058626494543	0.6040406328440637	3	58702320	58710755	1	unprocessed_pseudogene	CU570691.1	NA	131	147	214	132	172	296	102	76	377	48	29	149	145.9777720559701	118.30038032727953	241.95974932328494	165.15476435103884	226.27081985698575	221.67860465411988	74.5154573408581	75.34106132418766	267.73021432620413	49.13612072253017	39.34764652551732	155.01269638468787	0.25316894835372844
ENSDARG00000103295	0.7769036264799511	0.9997058626494543	-0.08371692175630176	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]	6631	8666	7371	4194	4975	7020	10294	5515	2276	4452	3075	3797	7389.149667962883	6974.089087865335	8334.04351524268	5247.417285517097	6544.75191156107	5257.377718486222	7520.216841831307	5467.183594774934	1616.3235220329989	4557.375197014674	4172.207347102268	3950.222873642013	0.25181534856559856
ENSDARG00000076321	0.9071919077387285	0.9997058626494543	-0.07603285633524247	9	48297412	48371379	-1	protein_coding	col28a2a	collagen, type XXVIII, alpha 2a [Source:ZFIN;Acc:ZDB-GENE-030131-4444]	78	463	526	357	44	394	472	241	1051	653	283	333	86.91806275088295	372.6059598063294	594.7234960002237	446.66856722212776	57.88323298667078	295.0721967355515	344.81662612632374	238.91047077801616	746.37786540276	668.4559756627542	383.97875747315175	346.43777111477226	0.2516856169034542
ENSDARG00000104919	7.938066231901134e-26	9.990056352847577e-23	3.985448231885158	14	11430796	11438060	1	protein_coding	si:ch211-153b23.3	si:ch211-153b23.3 [Source:ZFIN;Acc:ZDB-GENE-141216-408]	39	53	1242	35	566	866	98	413	70	55	555	512	43.45903137544148	42.652518077182414	1404.2710685024294	43.791036002169385	744.5888606921741	648.5597014542832	71.5932825431774	409.419188511704	49.711180378870786	56.30180499456583	753.0325455745556	532.6610775098	0.24799337383985165
ENSDARG00000117266	4.61854707738291e-16	2.274433629216414e-13	3.7129831652985565	12	46071521	46083500	-1	lincRNA	FO904966.1	NA	10	27	223	4	117	113	6	74	4	3	56	71	11.143341378318327	21.72864128460236	252.13562663127357	5.004689828819359	153.91677862364728	84.6273051551201	4.3832621965210645	73.3584018156564	2.8406388787926167	3.071007545158136	75.98166225617138	73.8651103578043	0.24545669042229942
ENSDARG00000068951	5.84674707422381e-20	4.1389487960122486e-17	4.826835825815893	18	15758375	15768336	1	protein_coding	si:ch211-219a15.4	si:ch211-219a15.4 [Source:ZFIN;Acc:ZDB-GENE-060503-308]	8	14	412	9	190	243	7	130	7	13	160	112	8.914673102654662	11.266702888312336	465.8290500990346	11.260552114843557	249.9503242606238	181.98615179375383	5.113805895941242	128.87286805453152	4.971118037887079	13.307699362351922	217.09046358906107	116.51961070526875	0.24285088689002024
ENSDARG00000042899	0.32543206264788666	0.9997058626494543	-0.3082157065725019	8	23783066	23809686	1	protein_coding	ELAPOR1	si:ch211-163l21.8 [Source:ZFIN;Acc:ZDB-GENE-041008-93]	146	77	77	74	40	116	70	68	95	56	106	213	162.69278412344758	61.966865885717844	87.06028363501375	92.58676183315814	52.62112089697343	86.8740477698578	51.138058959412426	67.41042329006265	67.46517337132464	57.325474176285205	143.82243212775296	221.5953310734129	0.24114961566737594
ENSDARG00000089382	0.11124339442216094	0.9081068878721484	0.9844962548509054	5	824709	825920	-1	protein_coding	zgc:158463	zgc:158463 [Source:ZFIN;Acc:ZDB-GENE-070410-9]	102	127	190	68	105	558	326	299	1340	133	58	142	113.66208205884693	102.20509048683333	214.82407650198195	85.0797270899291	138.13044235455527	417.8941263412125	238.15724601097784	296.40759652542255	951.6140243955265	136.14800116867735	78.69529305103464	147.7302207156086	0.24055777782509358
ENSDARG00000025311	0.23906354634167024	0.9997058626494543	-0.6805928866117871	17	21833719	21859164	-1	protein_coding	cuzd1.2	CUB and zona pellucida-like domains 1, tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-131119-30]	164	164	135	111	51	41	104	81	39	127	150	131	182.75079860442057	131.9813766916588	152.63815961982928	138.8801427497372	67.09192914364112	30.705482401415257	75.97654473969845	80.2977100955158	27.69622906822801	130.00598607836108	203.52230961474476	136.28633037848397	0.23918627617555951
ENSDARG00000037191	0.04503537498273132	0.6887207449312542	0.3200536631876941	20	6142433	6157942	1	protein_coding	ttr	transthyretin (prealbumin, amyloidosis type I) [Source:ZFIN;Acc:ZDB-GENE-040927-14]	520	561	524	289	440	855	765	632	471	230	250	481	579.453751672553	451.47288002451575	592.4621899317818	361.58884013219864	578.8323298667077	640.3216452002449	558.8659300564358	626.5204046958763	334.4852279778306	235.4439117954571	339.2038493579079	500.4101138324488	0.23577003775469224
ENSDARG00000078683	0.17804964502358725	0.9855960177673065	-0.7346637522818615	15	3766101	3804420	1	protein_coding	RNF14	zmp:0000000524 [Source:ZFIN;Acc:ZDB-GENE-130530-527]	115	104	25	88	68	158	420	143	167	206	135	194	128.14842585066077	83.6955071703202	28.26632585552394	110.1031762340259	89.45590552485483	118.32844437618562	306.82835375647454	141.76015485998468	118.59667318959174	210.875851434192	183.17007865327028	201.82861140019764	0.23535498771021088
ENSDARG00000055618	2.4629716809585132e-24	2.536077158579691e-21	-1.4216162897416447	13	24279021	24284442	1	protein_coding	acta1b	actin alpha 1, skeletal muscle b [Source:ZFIN;Acc:ZDB-GENE-030131-55]	14933	17816	4833	16337	4434	10543	19557	5373	23423	16724	5169	8896	16640.35168024276	14337.68418986947	5464.446114389889	20440.404433355467	5833.051251429505	7895.802462393196	14287.243129560411	5326.414769669214	16634.071114489863	17119.843395074888	7013.378789324104	9254.986221732775	0.23501520690853037
ENSDARG00000097503	0.29899616364198556	0.9997058626494543	-0.4231027087989654	17	20605013	20611312	1	protein_coding	si:ch73-288o11.5	si:ch73-288o11.5 [Source:ZFIN;Acc:ZDB-GENE-131121-416]	320	292	75	212	104	488	424	283	464	297	261	314	356.5869241061865	234.99123167051442	84.79897756657182	265.248560927426	136.8149143321309	365.47013199733277	309.75052855415527	280.5463204571725	329.5141099399435	304.0297469706555	354.12881872965585	326.67105144155704	0.23342356797962377
ENSDARG00000078733	0.9430550319319564	0.9997058626494543	-0.03171586093408911	1	31725154	31799359	1	protein_coding	cnnm2b	cyclin and CBS domain divalent metal cation transport mediator 2b [Source:ZFIN;Acc:ZDB-GENE-090311-26]	58	307	75	67	151	175	217	131	107	86	45	97	64.6313799942463	247.06269905084906	84.79897756657182	83.82855463272426	198.6447313860747	131.05998585969925	158.52798277417853	129.86419780879717	75.98709000770249	88.03554962786656	61.05669288442343	100.91430570009882	0.23278157038044722
ENSDARG00000097285	0.6905019359954196	0.9997058626494543	-0.16762404614019064	25	10830269	10841591	1	protein_coding	ANPEP	si:ch211-147g22.5 [Source:ZFIN;Acc:ZDB-GENE-131127-23]	244	94	114	90	61	179	134	153	199	90	145	279	271.8975296309672	75.6478622500971	128.8944459011892	112.60552114843557	80.24720936788448	134.05564267934952	97.89285572230378	151.67345240264095	141.32178421993268	92.13022635474408	196.7382326275866	290.2586730961605	0.2326305247747852
ENSDARG00000104949	0.018615709512003503	0.44111053093662694	0.48364752890131085	1	58544659	58562129	-1	protein_coding	slc27a1b	solute carrier family 27 member 1b [Source:ZFIN;Acc:ZDB-GENE-061013-672]	285	187	327	214	268	607	507	371	287	182	139	213	317.58522928207236	150.4909600081719	369.72354219025317	267.7509058418357	352.561510009722	454.5909223819283	370.38565560602996	367.78333883254766	203.81583955337024	186.3077910729269	188.5973402429968	221.5953310734129	0.23099021860107138
ENSDARG00000008403	0.15374547305636244	0.9655469807755511	-0.8869270202624367	3	15805917	15811037	1	protein_coding	phospho1	phosphoethanolamine/phosphocholine phosphatase 1 [Source:NCBI gene;Acc:100002812]	87	355	57	230	67	118	330	254	122	381	198	116	96.94706999136945	285.69139466791995	64.4472229505946	287.76966515711314	88.1403775024305	88.37187617968293	241.07942080865857	251.7977575834693	86.63948580317481	390.01795823508326	268.6494486914631	120.68102537331406	0.22581790476840935
ENSDARG00000096739	0.765262731653518	0.9997058626494543	-0.07693526949271788	12	22607761	22618080	1	protein_coding	si:dkey-219e21.2	si:dkey-219e21.2 [Source:ZFIN;Acc:ZDB-GENE-141215-26]	190	286	213	118	157	212	294	161	60	127	81	86	211.7234861880482	230.16264471838056	240.82909628906398	147.6383499501711	206.53789952062073	158.76981144146424	214.77984762953218	159.60409043676597	42.60958318188925	130.00598607836108	109.90204719196217	89.47041536297421	0.22377037015697548
ENSDARG00000097275	0.6176672757527195	0.9997058626494543	1.3598434251275728	25	10843985	10857650	1	protein_coding	si:ch211-147g22.4	si:ch211-147g22.4 [Source:ZFIN;Acc:ZDB-GENE-131121-226]	29	0	0	0	28	119	71	91	56	0	0	0	32.31568999712315	0	0	0	36.834784627881405	89.1207903845955	51.8686026588326	90.21100763817208	39.76894430309663	0	0	0	0.22088380399565388
ENSDARG00000033539	0.8248593152950795	0.9997058626494543	0.08549896844510149	20	25618114	25631256	-1	protein_coding	paics	phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase [Source:ZFIN;Acc:ZDB-GENE-030131-9762]	3040	3041	1906	1511	2853	4896	6770	3905	9570	2461	1470	2336	3387.5757790087714	2447.2888202398435	2155.0246832251455	1890.5215828365128	3753.20144797663	3666.683947251929	4945.7808450746015	3871.142690407274	6796.228517511335	2519.249856211391	1994.5186342244986	2430.2661661384623	0.21924322072990302
ENSDARG00000062788	1.9444341111698493e-23	1.8353027466804415e-20	3.576621420649644	14	11427052	11430610	-1	protein_coding	irg1l	immunoresponsive gene 1, like [Source:ZFIN;Acc:ZDB-GENE-061103-301]	70	112	1961	110	865	1522	180	728	175	104	984	923	78.00338964822829	90.13362310649869	2217.210600107298	137.62897029253236	1137.9317393970505	1139.8474198769272	131.49786589563195	721.6880611053766	124.27795094717698	106.46159489881538	1335.1063510727256	960.2464346514558	0.2179418278692003
