Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000100442	0.35094378310614455	0.9998557456288198	0.4337172260123706	22	23641801	23668468	-1	protein_coding	cfh	complement factor H [Source:ZFIN;Acc:ZDB-GENE-050208-661]	585	487	690	1418	861	1166	530	1222	891	741	1421	512.6193547746	694.5305818620906	491.66368584734266	1094.6568908529846	793.7381594061007	1526.6116490993847	609.0441353601326	1134.5887833941229	921.3122795733847	704.6586455159004	1542.3332964737797	0.2781693383705619
ENSDARG00000030915	0.6040079172758208	0.9998557456288198	-0.2870335739018868	25	18448186	18454016	-1	protein_coding	cpa1	carboxypeptidase A1 (pancreatic) [Source:ZFIN;Acc:ZDB-GENE-050522-438]	453	383	329	261	390	97	251	131	345	107	153	396.9513977998184	546.2119360434922	234.43094586054454	201.48480148986528	359.5329641909167	126.99942535389394	288.4341093875345	121.62940312981188	356.7370779492903	101.75232802996132	166.06403544017473	0.27765547469561475
ENSDARG00000057881	0.8707284409840373	0.9998557456288198	0.07139793322390156	13	9313777	9318891	-1	protein_coding	si:dkey-33c12.3	si:dkey-33c12.3 [Source:ZFIN;Acc:ZDB-GENE-030131-7320]	2116	1889	1457	3104	1765	1999	841	1618	1540	1643	1336	1854.1924012018007	2693.9800187628116	1038.194188810983	2396.202390132344	1627.1171328127384	2617.235580231278	966.4266374299463	1502.2623989621038	1592.3915943243685	1562.421261245107	1450.0754990070159	0.2739941971404357
ENSDARG00000039682	0.7047447488243479	0.9998557456288198	0.9512793521395936	20	7070634	7080470	-1	protein_coding	si:ch211-121a2.2	si:ch211-121a2.2 [Source:ZFIN;Acc:ZDB-GENE-070705-21]	173	26	36	1	32	22	0	23	0	18	0	151.59512542906972	37.0796614546496	25.65201839203527	0.7719724195013995	29.500140651562397	28.803993379233678	0	21.35478070218071	0	17.11721406111499	0	0.2722353721190791
ENSDARG00000043249	6.899412400218742e-4	0.10840896266148216	1.1546960635584842	21	45626136	45633317	1	protein_coding	irf1b	interferon regulatory factor 1b [Source:ZFIN;Acc:ZDB-GENE-041114-13]	173	79	164	487	259	99	59	68	105	131	192	151.59512542906972	112.66512518912764	116.85919489704956	375.9505682971816	238.76676339858315	129.61797020655155	67.79925280424118	63.13587338036036	108.57215415847966	124.57528011144797	208.39408368963103	0.27008876448995134
ENSDARG00000023151	0.9990414219975369	0.9998557456288198	3.99326687672335e-4	1	53374454	53388914	1	protein_coding	ucp1	uncoupling protein 1 [Source:ZFIN;Acc:ZDB-GENE-010503-1]	7774	3150	8477	7303	3640	2425	4305	3430	5519	3162	3407	6812.141647893573	4492.343599313317	6040.337775257861	5637.714579618721	3355.6409991152227	3174.9856338473483	4947.04717495353	3184.647730803471	5706.759226672851	3006.9239367358664	3697.909599638401	0.26935730344620584
ENSDARG00000041065	1.3545030622238205e-14	2.8306404994353403e-11	1.5143967675383934	5	3568016	3584815	-1	protein_coding	hspb1	heat shock protein, alpha-crystallin-related, 1 [Source:NCBI gene;Acc:368243]	1186	300	383	1458	876	596	330	312	368	680	598	1039.2590679703856	427.84224755364926	272.90897344859746	1125.5357876330406	807.5663503365206	780.3263660919669	379.2161597525354	289.68224256871224	380.5195498125764	646.6503089754551	649.0607398249966	0.2683971352332495
ENSDARG00000023176	0.3333100796705514	0.9998557456288198	-0.5102600021497252	11	34084532	34097437	-1	protein_coding	tdo2b	tryptophan 2,3-dioxygenase b [Source:NCBI gene;Acc:334082]	379	190	600	265	217	207	189	114	277	121	128	332.1072401018348	270.96675678397787	427.5336398672545	204.5726911678709	200.0478287934075	271.0193922500623	217.18743694917936	105.84543478472177	286.4236828752273	115.06571674416186	138.9293891264207	0.26505264796546857
ENSDARG00000087178	0.8875593201014766	0.9998557456288198	-0.09873188961167541	1	43969797	43973068	-1	protein_coding	scpp9	secretory calcium-binding phosphoprotein 9 [Source:ZFIN;Acc:ZDB-GENE-090424-3]	299	212	379	479	184	189	164	91	226	89	47	262.00544799590665	302.34185493791216	270.05874918281575	369.77478894117036	169.62580874648378	247.45248857614385	188.4589399982297	84.49065408254107	233.68863656968006	84.63511396884633	51.0131350698576	0.2627434212822553
ENSDARG00000037894	0.6334379028376553	0.9998557456288198	0.23878904301129986	3	36859701	36892651	1	protein_coding	ezh1	enhancer of zeste 1 polycomb repressive complex 2 subunit [Source:ZFIN;Acc:ZDB-GENE-050114-1]	326	247	263	447	349	205	203	212	180	242	654	285.6648028316574	352.25678381917123	187.40224547514654	345.0716715171256	321.7359089811024	268.40084739740473	233.27539524171115	196.83536995053524	186.123692843108	230.13143348832372	709.8423475678057	0.2598642602103162
ENSDARG00000080018	0.7899088425498839	0.9998557456288198	0.15335113013572596	13	34627550	34683370	-1	protein_coding	kif16bb	kinesin family member 16Bb [Source:ZFIN;Acc:ZDB-GENE-070424-241]	182	59	186	144	100	61	191	108	187	236	70	159.48157704098665	84.14230868555101	132.5354283588489	111.16402840820153	92.18793953613249	79.865618006057	219.48571670525533	100.27462242763116	193.3618364536733	224.42569546795207	75.97700967851131	0.259722215970081
ENSDARG00000044685	0.0064375780483839195	0.45450170964569986	-0.6654180478382506	16	54875530	54880550	1	protein_coding	nr0b2a	nuclear receptor subfamily 0, group B, member 2a [Source:ZFIN;Acc:ZDB-GENE-080403-1]	226	190	353	172	177	467	438	289	382	582	385	198.03756269924716	270.96675678397787	251.53229145523474	132.77925615424073	163.1726529789545	611.4302230955512	503.3232665806379	268.3274618665315	394.995837033707	553.4565879760513	417.8735532318122	0.2587155135046419
ENSDARG00000100131	0.39913088369662453	0.9998557456288198	-0.7415809930038764	7	53152108	53210386	1	protein_coding	cdh29	cadherin 29 [Source:ZFIN;Acc:ZDB-GENE-141212-240]	285	484	124	434	122	45	300	446	407	241	230	249.7376343773692	690.2521593865541	88.3569522392326	335.03603006360737	112.46928623408164	58.91725918479616	344.74196341139583	414.0970518770694	420.8463499285831	229.1804771515951	249.63874608653717	0.25590946268483333
ENSDARG00000098803	0.15925623126974287	0.9998557456288198	0.8750521023646681	23	42362337	42372651	1	protein_coding	cyp2aa4	cytochrome P450, family 2, subfamily AA, polypeptide 4 [Source:ZFIN;Acc:ZDB-GENE-040625-72]	77	60	44	209	96	252	157	101	89	217	122	67.4729749019559	85.56844951072985	31.352466923598662	161.3422356757925	88.50042195468718	329.93665143485845	180.4149608519638	93.77534134435876	92.02782590575896	206.35752507010847	132.41707401111972	0.2554911675461708
ENSDARG00000100315	0.16205559601090463	0.9998557456288198	0.3011009491813746	9	1137430	1162804	1	protein_coding	slc15a1a	solute carrier family 15 member 1a [Source:ZFIN;Acc:ZDB-GENE-091204-9]	1358	708	1491	1958	1224	316	616	553	945	609	519	1189.9779209981311	1009.7077042266122	1062.4210950701274	1511.5219973837402	1128.3803799222617	413.73008671990186	707.8701648713994	513.4432055785188	977.149387426317	579.1324090677238	563.3152574735338	0.25248305677370353
ENSDARG00000091783	0.059181774299580096	0.9998557456288198	-1.6914215900500789	3	30998362	31019832	-1	protein_coding	si:dkeyp-71f10.5	si:dkeyp-71f10.5 [Source:ZFIN;Acc:ZDB-GENE-131121-547]	67	244	72	68	80	405	328	177	241	87	366	58.71025088871487	347.97836134363473	51.30403678407054	52.49412452609517	73.75035162890599	530.2553326631654	376.9178799964594	164.3389645341733	249.1989443066057	82.73320129538911	397.25122203335917	0.25203330000545776
ENSDARG00000067701	0.2982510453537747	0.9998557456288198	0.44177376583816214	14	923522	933630	1	protein_coding	myoz3a	myozenin 3a [Source:ZFIN;Acc:ZDB-GENE-111012-4]	376	144	434	518	349	300	145	351	125	237	221	329.4784228978625	205.36427882575165	309.2493328373141	399.881713301725	321.7359089811024	392.781727898641	166.62528231550797	325.8925228898013	129.25256447438056	225.37665180468068	239.87027341358572	0.25177201568661967
ENSDARG00000093303	0.5799709338374688	0.9998557456288198	-0.22332749322989492	5	33258289	33259079	-1	protein_coding	ifitm1	interferon induced transmembrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-060526-259]	499	351	547	390	439	389	290	214	205	210	312	437.2599282607271	500.5754296377696	389.76816834564704	301.0692436055458	404.7050545636216	509.30697384190455	333.25056463101595	198.6923074028988	211.9742057379841	199.7008307130082	338.64038599565043	0.2512573430409963
ENSDARG00000103295	0.9333693425158355	0.9998557456288198	0.034898819538794514	1	59338175	59348118	-1	protein_coding	cyp3a65	cytochrome P450, family 3, subfamily A, polypeptide 65 [Source:ZFIN;Acc:ZDB-GENE-050604-1]	5963	3222	7033	6587	4830	5975	3572	2803	4011	3463	2658	5225.212329095623	4595.025738726193	5011.406815310668	5084.982327255719	4452.677479595199	7822.902747314601	4104.727644351686	2602.497839487501	4147.456288853923	3293.1617940911783	2884.9555960783296	0.24901284651977704
ENSDARG00000042112	0.40781916857715483	0.9998557456288198	0.3194233636600458	8	18039570	18042089	-1	protein_coding	dio1	iodothyronine deiodinase 1 [Source:ZFIN;Acc:ZDB-GENE-030328-41]	408	241	517	668	499	246	168	157	330	429	216	357.5191397402338	343.69993886809823	368.3914863522843	515.6775762269349	460.01781828530113	322.08101687688566	193.05549951038165	145.76959001053788	341.22677021236467	407.9602684565739	234.44334415083492	0.24593195283885017
ENSDARG00000069929	0.452176160727155	0.9998557456288198	0.26042587776669773	16	53125918	53153619	1	protein_coding	CABZ01053976.1	NA	60	32	140	126	128	126	138	122	112	206	230	52.576344079446145	45.636506405722585	99.75784930235939	97.26852485717635	118.00056260624959	164.96832571742922	158.58130316924206	113.27318459417594	115.81029776904498	195.89700536609377	249.63874608653717	0.24469059298424206
ENSDARG00000019532	0.1317618154453508	0.9998557456288198	0.6529319005953564	25	4133488	4148719	-1	protein_coding	fads2	fatty acid desaturase 2 [Source:NCBI gene;Acc:140615]	1288	236	986	1070	544	151	300	245	292	266	148	1128.6388529054439	336.56923474220406	702.5802815151882	826.0104888664976	501.50239107656074	197.70013637564932	344.74196341139583	227.47483791453365	301.93399061215297	252.9543855698104	160.63710617742393	0.24388171481343357
ENSDARG00000069377	0.498234638229143	0.9998557456288198	0.27498472862043644	10	17987288	17988779	-1	protein_coding	si:dkey-242g16.2	si:dkey-242g16.2 [Source:ZFIN;Acc:ZDB-GENE-030131-8324]	93	88	72	198	87	180	145	99	115	109	168	81.49333332314153	125.50039261573711	51.30403678407054	152.85053906127712	80.20350739643526	235.66903673918463	166.62528231550797	91.91840389199523	118.91235931643011	103.65424070341854	182.34482322842715	0.24143637388013808
ENSDARG00000097118	0.31465454453766756	0.9998557456288198	-0.3862891094880683	2	342478	344595	-1	lincRNA	CU693494.2	NA	6342	7766	8117	7763	8456	4136	6923	4903	6068	6544	3039	5557.319569197458	11075.4096483388	5783.817591337508	5992.821892589364	7795.412167175363	5415.150755295931	7955.495375656978	4552.2821644692185	6274.43648984433	6223.058267552027	3298.487605899941	0.2408637297956706
ENSDARG00000030463	7.961701756511676e-10	7.234071448155696e-7	-1.2748058266644307	7	35229645	35243976	1	protein_coding	tppp3	tubulin polymerization-promoting protein family member 3 [Source:ZFIN;Acc:ZDB-GENE-040426-1909]	200	350	583	223	237	221	329	451	394	215	144	175.2544802648205	499.1492888125908	415.4201867376823	172.14984954881209	218.485416700634	289.3492062186656	378.0670198744974	418.73939550797826	407.40408322324754	204.45561239665125	156.29556276722326	0.2385694530914631
ENSDARG00000023656	0.08590564002732538	0.9998557456288198	5.7712849834478455	22	14093306	14094746	1	protein_coding	he1.1	hatching enzyme 1, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-021211-3]	0	0	0	0	33	8	40	0	87	20	6	0	0	0	0	30.42202004692372	10.474179410630427	45.96559512151944	0	89.95978487416888	19.01912673457221	6.51231511530097	0.23839650801332082
ENSDARG00000045414	0.7044000757697069	0.9998557456288198	0.21488443565909288	24	8861272	8887825	-1	protein_coding	elovl2	ELOVL fatty acid elongase 2 [Source:ZFIN;Acc:ZDB-GENE-060421-5612]	752	324	838	494	873	167	285	198	285	407	90	658.956845795725	462.0696273579412	597.1219836812654	381.35437523369137	804.8007121504367	218.64849519691018	327.504865240826	183.83680778399045	294.69584700158765	387.0392290485445	97.68472672951455	0.23750682279141733
ENSDARG00000051912	0.8868145677391225	0.9998557456288198	0.0933828380982903	16	2394193	2414063	-1	protein_coding	hpxb	hemopexin b [Source:ZFIN;Acc:ZDB-GENE-060929-800]	76	92	258	437	109	237	184	207	124	215	356	66.59670250063179	131.20495591645243	183.83946514291944	337.3519473221116	100.4848540943844	310.29756503992644	211.44173755898944	192.1930263196264	128.2185439585855	204.45561239665125	386.3973635078575	0.23713673957183015
ENSDARG00000012829	0.12599494011592063	0.9998557456288198	0.504118016383902	12	6117682	6142673	1	protein_coding	asah2	N-acylsphingosine amidohydrolase 2 [Source:NCBI gene;Acc:493602]	1414	627	1100	1721	1085	618	538	455	820	503	497	1239.049175472281	894.190297387127	783.8116730899666	1328.5645339619086	1000.2391439670374	809.1303594712006	618.2372543844365	422.45327041270536	847.8968229519364	478.3310373744911	539.4367687174304	0.23425977958931335
ENSDARG00000043173	0.4587642829496085	0.9998557456288198	-0.8302122706334054	22	7480465	7483755	1	protein_coding	cela1.3	chymotrypsin like elastase family member 1, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-040801-12]	78	103	57	43	61	18	2	30	52	3	12	68.34924730328	146.89250499341958	40.61569578738918	33.19481403856018	56.23464311704082	23.56690367391846	2.298279756075972	27.8540617854531	53.769066821342314	2.8528690101858314	13.02463023060194	0.23391296625412988
ENSDARG00000097615	0.5916638456095094	0.9998557456288198	-0.26711412515591976	3	14157090	14189022	1	protein_coding	si:ch211-108d22.2	si:ch211-108d22.2 [Source:ZFIN;Acc:ZDB-GENE-131127-97]	135	170	367	337	271	189	108	286	126	131	235	118.29677417875384	242.44394028040125	261.50807638547064	260.15470537197166	249.82931614291903	247.45248857614385	124.10710682810249	265.5420556879862	130.2865849901756	124.57528011144797	255.06567534928797	0.23345509815749188
ENSDARG00000045089	0.7019662919315959	0.9998557456288198	0.19486561836529018	13	20379392	20381485	-1	protein_coding	si:ch211-270n8.1	si:ch211-270n8.1 [Source:ZFIN;Acc:ZDB-GENE-081107-34]	1125	889	1347	1078	2176	1605	1215	949	896	2488	848	985.8064514896153	1267.8391935839807	959.8130215019863	832.1862682225087	2006.009564306243	2101.3822442577293	1396.204951816153	881.1168211464998	926.4823821523598	2365.9793657807827	920.4072029625371	0.2328792724877035
ENSDARG00000103659	0.7572358602777528	0.9998557456288198	-0.1463324944943626	7	65240227	65252938	1	protein_coding	bco1l	beta-carotene oxygenase 1, like [Source:ZFIN;Acc:ZDB-GENE-040426-1191]	538	316	562	571	261	286	136	117	72	203	147	471.4345519123671	450.66050075651054	400.4565093423284	440.7962515352991	240.61052218930578	374.4519139300378	156.2830234131661	108.63084096326709	74.4494771372432	193.04413635590794	159.55172032487377	0.23230843078791202
ENSDARG00000013961	0.08599053780969274	0.9998557456288198	0.2546219794154938	5	57328535	57354915	1	protein_coding	slc31a1	solute carrier family 31 member 1 [Source:ZFIN;Acc:ZDB-GENE-040415-3]	1926	1043	2149	2566	1881	944	899	849	823	1149	803	1687.7006449502212	1487.4648806615205	1531.2829867912164	1980.8812284405913	1734.055142674652	1235.9531704543904	1033.0767503561494	788.2699485283227	850.9988844993215	1092.6488309011734	871.5648395977797	0.23171737476089696
ENSDARG00000043171	0.9426940815381086	0.9998557456288198	-0.05727550880168258	22	7486867	7492548	1	protein_coding	cela1.4	chymotrypsin like elastase family member 1, tandem duplicate 4 [Source:ZFIN;Acc:ZDB-GENE-050626-127]	297	259	169	121	381	70	64	117	185	29	100	260.2529031932584	369.3704737213172	120.42197522927668	93.40866275966934	351.2360496326648	91.64906984301624	73.5449521944311	108.63084096326709	191.29379542208324	27.577733765129704	108.53858525501616	0.23162619876397378
ENSDARG00000094331	0.7158967795670713	0.9998557456288198	1.1946148823396734	2	11337040	11337983	-1	sense_intronic	BX901918.2	NA	64	0	74	0	136	3	0	47	0	2	48	56.08143368474256	0	52.729148916961385	0	125.37559776914019	3.9278172789864105	0	43.63803013054319	0	1.901912673457221	52.09852092240776	0.22964863142269004
ENSDARG00000068194	0.20773327575029824	0.9998557456288198	-0.4643904007814257	5	26075230	26078165	1	protein_coding	klf9	Kruppel-like factor 9 [Source:ZFIN;Acc:ZDB-GENE-060526-244]	1057	1106	1278	1228	898	1870	896	1589	1394	1190	2031	926.2199281995763	1577.311752647787	910.6466529172521	947.9821311477186	827.8476970344698	2448.3394372348625	1029.6293307220355	1475.3368059028326	1441.424599018292	1131.6380407070465	2204.4186665293782	0.22932315960808694
ENSDARG00000058225	0.7976314114629662	0.9998557456288198	0.5690885480191361	11	16139897	16152400	-1	protein_coding	arpc4l	actin related protein 2/3 complex, subunit 4, like [Source:ZFIN;Acc:ZDB-GENE-040808-18]	8	2	3	4	1	2	307	442	2	1	316	7.01017921059282	2.8522816503576616	2.1376681993362725	3.087889678005598	0.9218793953613249	2.6185448526576067	352.7859425576617	410.3831769723423	2.068041031590089	0.9509563367286105	342.9819294058511	0.22859803308957152
ENSDARG00000109626	0.5016460745393057	0.9998557456288198	0.3400550132224195	12	46283843	46315898	-1	protein_coding	si:ch211-226h7.3	si:ch211-226h7.3 [Source:ZFIN;Acc:ZDB-GENE-130531-9]	179	122	183	199	289	172	72	198	284	230	287	156.85275983701433	173.98918067181737	130.39776015951261	153.6225114807785	266.4231452594229	225.19485732855418	82.738071218735	183.83680778399045	293.66182648579263	218.7199574475804	311.5057396818964	0.22750110924790787
ENSDARG00000043701	4.6505516386899866e-8	2.7767779470098096e-5	1.5151854738148627	8	7033049	7052493	1	protein_coding	gpd1a	glycerol-3-phosphate dehydrogenase 1a [Source:ZFIN;Acc:ZDB-GENE-050417-209]	347	118	90	440	350	301	60	80	49	449	332	304.06652325946357	168.28461737110203	64.13004598008817	339.6678645806158	322.6577883764637	394.09100032496985	68.94839268227916	74.2774980945416	50.66700527395718	426.9793951911461	360.34810304665365	0.2268689597737656
ENSDARG00000086746	0.9441475242177252	0.9998557456288198	0.02280770968371974	21	5888641	5920826	1	protein_coding	prodha	proline dehydrogenase (oxidase) 1a [Source:ZFIN;Acc:ZDB-GENE-041008-73]	600	514	646	875	665	455	836	759	657	1159	978	525.7634407944614	733.036384141919	460.31121892374404	675.4758670637245	613.049797915281	595.7189539796055	960.6809380397564	704.7077631719634	679.3514788773442	1102.1583942684595	1061.5073637940582	0.22646182582444505
ENSDARG00000028478	0.345822083973855	0.9998557456288198	0.264871017349508	6	39499623	39503381	1	protein_coding	si:ch211-173n18.3	si:ch211-173n18.3 [Source:ZFIN;Acc:ZDB-GENE-120215-62]	249	80	291	237	202	71	95	66	87	87	54	218.1918279297015	114.09126601430647	207.35381533561844	182.95746342183168	186.2196378629876	92.95834226934504	109.16828841360868	61.27893592799682	89.95978487416888	82.73320129538911	58.61083603770873	0.22634632663719248
ENSDARG00000031915	0.4700854705560331	0.9998557456288198	0.42226869424397456	13	29952633	29980215	-1	protein_coding	hif1an	hypoxia inducible factor 1 subunit alpha inhibitor [Source:NCBI gene;Acc:373126]	152	112	169	288	224	167	45	153	67	68	158	133.19340500126359	159.72777242002905	120.42197522927668	222.32805681640306	206.50098456093676	218.64849519691018	51.71129451170937	142.0557151058108	69.27937455826797	64.6650308975455	171.49096470292554	0.22393415733825747
ENSDARG00000013926	0.009519910317372055	0.5633762573704664	0.5311043365796011	17	20653773	20666616	-1	protein_coding	slc16a9a	solute carrier family 16 member 9a [Source:ZFIN;Acc:ZDB-GENE-040426-1364]	288	139	254	371	304	448	217	202	184	384	391	252.3664515813415	198.23357469985748	180.98924087713775	286.4017676350192	280.25133618984273	586.5540469953039	249.36335353424298	187.55068268871753	190.2597749062882	365.1672333037864	424.3858683471132	0.22227532866103045
ENSDARG00000036171	0.6872442204012452	0.9998557456288198	0.14407660440625453	14	38654300	38656463	1	protein_coding	rnasel3	ribonuclease like 3 [Source:NCBI gene;Acc:798787]	384	338	477	622	589	412	564	568	370	717	944	336.4886021084553	482.03559891044483	339.8892436944673	480.16684492987054	542.98696386782035	539.420239647467	648.1148912134241	527.3702364712453	382.58759084416647	681.8356934344137	1024.6042448073526	0.22214632976911647
ENSDARG00000075045	0.2675720634386158	0.9998557456288198	-0.7267815758928852	1	49222164	49225890	-1	protein_coding	cxcl18b	chemokine (C-X-C motif) ligand 18b [Source:ZFIN;Acc:ZDB-GENE-090313-165]	26	34	47	35	26	18	41	31	25	22	145	22.783082434426664	48.488788056080246	33.49013512293494	27.019034682548984	23.968864279394445	23.56690367391846	47.11473499955743	28.78253051163487	25.85051289487611	20.92103940802943	157.38094861977342	0.21927266361595815
ENSDARG00000113599	0.11321080562435368	0.9998557456288198	0.5002243934970939	3	55114097	55114874	1	protein_coding	hbbe1.1	hemoglobin beta embryonic-1.1 [Source:ZFIN;Acc:ZDB-GENE-030616-7]	4254	2212	5024	8897	4006	4416	5341	9492	7473	6743	6984	3727.6627952327317	3154.623505295574	3579.881677821811	6868.238616303952	3693.0488578174673	5781.747034667996	6137.556088600883	8813.02514891736	7727.235314536368	6412.298578561021	7580.334794210328	0.2189555791458926
ENSDARG00000053068	1.2570080340603532e-9	1.0507581558317303e-6	1.0031947765233473	2	3435888	3437862	-1	protein_coding	cyp8b1	cytochrome P450, family 8, subfamily B, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-040808-53]	1028	306	580	983	968	312	359	606	618	409	322	900.8080285611774	436.39909250472226	413.28251853834604	758.8488883698758	892.3792547097624	408.49299701458665	412.541216215637	562.6520480661526	639.0246787613374	388.9411417220017	349.49424452115204	0.21872550076650488
ENSDARG00000045835	0.9726463013382153	0.9998557456288198	-0.05902208202183606	4	5531583	5533803	1	protein_coding	si:dkey-14d8.6	si:dkey-14d8.6 [Source:ZFIN;Acc:ZDB-GENE-041210-124]	0	711	185	897	1038	651	631	581	806	649	653	0	1013.9861267021487	131.82287229240347	692.4592602927554	956.9108123850552	852.3363495400511	725.1072630419692	539.4403299116084	833.4205357308058	617.1706625368682	708.7569617152556	0.21853182175270727
ENSDARG00000036833	0.03287858119265224	0.9360988961363031	-0.6713404545411583	9	16097812	16109001	-1	protein_coding	upp2	uridine phosphorylase 2 [Source:ZFIN;Acc:ZDB-GENE-040426-830]	308	281	503	255	269	121	139	86	150	89	57	269.8918996078236	400.74557187525147	358.41570142204836	196.85296697285688	247.9855573521964	158.42196358578522	159.73044304728006	79.84831045163222	155.10307736925668	84.63511396884633	61.86699359535921	0.21850682430667734
ENSDARG00000058656	7.273355309660485e-5	0.020540348548822272	1.2408744095206568	9	7515864	7539326	-1	protein_coding	desma	desmin a [Source:ZFIN;Acc:ZDB-GENE-980526-221]	6930	2363	3745	11636	6884	8126	3281	3505	3579	6147	5647	6072.56774117603	3369.970769897577	2668.5224688381136	8982.671073318284	6346.21775766736	10639.147736347857	3770.327939842632	3254.2828852671037	3700.759426030464	5845.528601870768	6129.173909350762	0.21717199432451317
ENSDARG00000036371	4.136479331348301e-21	1.728882901330336e-17	-1.1857477726743348	1	53945934	53953532	1	protein_coding	acta1a	actin alpha 1, skeletal muscle a [Source:ZFIN;Acc:ZDB-GENE-050417-267]	1193	1641	3664	1310	1315	743	2800	3129	2956	762	785	1045.3929747796542	2340.2970941184612	2610.805427456034	1011.2838695468334	1212.2714049001422	972.7894127623009	3217.591658506361	2905.1786442227585	3056.5646446901515	724.6287285872012	852.0278942518769	0.21715078911992525
ENSDARG00000034503	4.3141642839374126e-10	4.346920427019614e-7	-0.8529782363733398	2	48309600	48375342	-1	protein_coding	per2	period circadian clock 2 [Source:ZFIN;Acc:ZDB-GENE-011220-2]	2640	2913	5332	2665	2422	1565	3284	4475	4013	3010	1880	2313.3591394956306	4154.348223745934	3799.3489462870016	2057.30649797123	2232.791895565129	2049.0113472045773	3773.775359476746	4154.897549663421	4149.524329885513	2862.3785735531173	2040.5254027943038	0.21616028941435794
ENSDARG00000046098	1.6004226403602186e-4	0.03844325556120442	0.8229197990541017	23	19147128	19153408	-1	protein_coding	ebp	EBP cholestenol delta-isomerase [Source:ZFIN;Acc:ZDB-GENE-040718-12]	395	102	283	380	317	74	109	218	163	127	85	346.1275985230205	145.46636416824074	201.65336680405505	293.3495194105318	292.23576832954	96.88615954833145	125.25624670614047	202.40618230762587	168.54534407459224	120.77145476453353	92.25779746676373	0.2160919516513584
ENSDARG00000058206	0.9052876567827047	0.9998557456288198	0.05576044407262722	14	11457500	11461002	1	protein_coding	si:ch211-153b23.5	si:ch211-153b23.5 [Source:ZFIN;Acc:ZDB-GENE-030131-9744]	1183	1020	1085	1622	1282	1203	374	845	1232	1013	1371	1036.6302507664132	1454.6636416824074	773.1233320932852	1252.13926443127	1181.8493848532185	1575.0547288735506	429.7783143862068	784.5560736235957	1273.9132754594948	963.3187691060824	1488.0640038462716	0.21517225777330481
ENSDARG00000095142	0.38785232436732175	0.9998557456288198	-0.7759672043473852	5	32831561	32859700	1	protein_coding	si:ch211-208h16.4	si:ch211-208h16.4 [Source:ZFIN;Acc:ZDB-GENE-060526-98]	20	24	151	103	30	17	104	217	192	142	121	17.52544802648205	34.22737980429194	107.59596603325905	79.51315920864415	27.656381860839748	22.257631247589657	119.51054731595055	201.47771358144408	198.53193903264852	135.0357998154627	131.33168815856956	0.21443449158313724
ENSDARG00000071024	0.5166492229711801	0.9998557456288198	-0.3207830835117583	22	30502555	30545975	1	protein_coding	zgc:171679	zgc:171679 [Source:ZFIN;Acc:ZDB-GENE-071004-95]	350	278	398	218	370	114	298	208	125	281	139	306.69534046343585	396.46714939971497	283.5973144452788	168.2899874513051	341.0953762836902	149.25705660148358	342.44368365531983	193.12149504580816	129.25256447438056	267.21873062073956	150.86863350447246	0.2140728867674498
ENSDARG00000098831	0.7928192569244328	0.9998557456288198	-0.1363460280642668	3	13937426	13955878	-1	protein_coding	gcdhb	glutaryl-CoA dehydrogenase b [Source:ZFIN;Acc:ZDB-GENE-041010-117]	139	159	359	347	292	200	99	263	116	122	226	121.80186378405024	226.7563912034341	255.80762785390726	267.8744295669856	269.1887834455069	261.8544852657607	113.76484792576062	244.18727498580552	119.94637983222516	116.01667308089048	245.29720267633652	0.21363059951588292
ENSDARG00000074844	0.06029362771617836	0.9998557456288198	0.5708759223488059	22	8337699	8353386	-1	protein_coding	CABZ01061495.1	NA	292	76	351	368	293	167	337	311	228	446	305	255.87154118663793	108.38670271359115	250.10717932234388	284.08585037651505	270.1106628408682	218.64849519691018	387.2601388988013	288.75377384253045	235.75667760127013	424.1265261809603	331.0426850277993	0.21210347402453772
