Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	srpk3_hom_ttnb_het_9 count	srpk3_wt_ttnb_het_3 count	srpk3_wt_ttnb_het_9 count	srpk3_hom_ttnb_het_2 count	srpk3_hom_ttnb_het_10 count	srpk3_hom_ttnb_het_8 count	srpk3_wt_ttnb_het_2 count	srpk3_wt_ttnb_het_8 count	srpk3_wt_ttnb_het_1 count	srpk3_hom_ttnb_het_7 count	srpk3_hom_ttnb_het_1 count	srpk3_hom_ttnb_het_9 normalised count	srpk3_wt_ttnb_het_3 normalised count	srpk3_wt_ttnb_het_9 normalised count	srpk3_hom_ttnb_het_2 normalised count	srpk3_hom_ttnb_het_10 normalised count	srpk3_hom_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_2 normalised count	srpk3_wt_ttnb_het_8 normalised count	srpk3_wt_ttnb_het_1 normalised count	srpk3_hom_ttnb_het_7 normalised count	srpk3_hom_ttnb_het_1 normalised count	% variance explained
ENSDARG00000117266	0.98595102382415	0.9998557456288198	-0.0146371347173006	12	46071521	46083500	-1	lincRNA	FO904966.1	NA	190	114	154	182	105	55	4	37	82	53	55	166.49175625157946	162.58005407038672	109.73363423259532	140.4989803492547	96.79733651293911	72.00998344808418	4.596559512151944	34.35334286872549	84.78968229519364	50.400685846616355	59.69622189025889	0.2764980800394912
ENSDARG00000040251	0.8270283444498198	0.9998557456288198	0.08375547999495321	16	29492749	29502787	1	protein_coding	ctsk	cathepsin K [Source:ZFIN;Acc:ZDB-GENE-001205-4]	1213	904	1052	1223	1335	1132	1008	1220	909	741	1550	1062.9184228061363	1289.231305961663	749.6089819005862	944.1222690502117	1230.7089928073688	1482.0963866042055	1158.33299706229	1132.7318459417595	939.9246488576954	704.6586455159004	1682.3480714527504	0.27453722994877267
ENSDARG00000077504	0.7193547955773772	0.9998557456288198	0.2655696192053369	8	29718692	29719393	-1	protein_coding	si:ch211-103n10.5	si:ch211-103n10.5 [Source:ZFIN;Acc:ZDB-GENE-030131-5155]	36	48	98	235	39	44	175	205	304	105	77	31.545806447667687	68.45475960858388	69.83049451165157	181.41351858282889	35.95329641909167	57.607986758467355	201.09947865664756	190.33608886726284	314.3422368016935	99.8504153565041	83.57471064636245	0.27332528853082794
ENSDARG00000102241	0.48215735018231975	0.9998557456288198	0.3984130310649296	21	44505613	44512893	-1	protein_coding	zgc:136410	zgc:136410 [Source:ZFIN;Acc:ZDB-GENE-060421-6071]	340	133	374	434	293	255	225	272	58	386	189	297.9326164501948	189.6767297487845	266.49596885058867	335.03603006360737	270.1106628408682	333.8644687138449	258.5564725585469	252.54349352144143	59.97318991611258	367.06914597724364	205.13792613198055	0.2725313629664021
ENSDARG00000098223	0.6148927547928565	0.9998557456288198	1.1591456430233413	16	35821321	35824708	-1	processed_transcript	AL773558.1	NA	97	0	95	2	153	1	1	71	5	4	62	84.99842292843793	0	67.69282631231529	1.543944839002799	141.0475474902827	1.3092724263288034	1.149139878037986	65.92127955890567	5.170102578975222	3.803825346914442	67.29392285811002	0.2722151004192007
ENSDARG00000079544	0.7106220453385197	0.9998557456288198	-0.20752946958828575	3	1015867	1029876	1	protein_coding	si:ch1073-464p5.5	si:ch1073-464p5.5 [Source:ZFIN;Acc:ZDB-GENE-091116-35]	4625	2858	3243	2355	2630	2412	1851	1313	1746	2037	854	4052.759856123974	4075.9104783610987	2310.8193234825108	1817.995047925796	2424.5428098002844	3157.965092305074	2127.057914248312	1219.079437476664	1805.3998205781477	1937.0980579161796	926.919518077838	0.27177237224846856
ENSDARG00000053853	0.6258051959113228	0.9998557456288198	-0.15290947460955875	21	39100289	39118502	1	protein_coding	slc13a2	solute carrier family 13 member 2 [Source:ZFIN;Acc:ZDB-GENE-040426-2389]	2965	2284	2809	3103	2275	1895	1565	1800	1860	1386	1375	2598.147669925964	3257.3056447084496	2001.5699906451964	2395.430417712843	2097.2756244470143	2481.0712478930827	1798.403909129448	1671.243707127186	1923.2781593787827	1318.025482705854	1492.4055472564721	0.2684336190158508
ENSDARG00000053500	5.489485564035568e-5	0.016388467045316473	1.0160893143156233	1	29068649	29093562	1	protein_coding	cbsa	cystathionine beta-synthase a [Source:ZFIN;Acc:ZDB-GENE-050417-367]	692	276	357	848	751	270	256	305	283	400	158	606.3805017162789	393.6148677493573	254.38251572101643	654.6326117371868	692.331425916355	353.50355510877694	294.1798087777244	283.1829614854399	292.6278059699976	380.38253469144416	171.49096470292554	0.26712511257203814
ENSDARG00000035602	0.9665999287312235	0.9998557456288198	-0.04809646348358132	5	20188438	20195350	-1	protein_coding	dao.1	D-amino-acid oxidase, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-050913-127]	369	218	171	205	158	272	84	8	6	121	104	323.3445160885938	310.8986998889851	121.84708736216753	158.2543459977869	145.65694446708932	356.1220999614345	96.52774975519083	7.42774980945416	6.204123094770266	115.06571674416186	112.8801286652168	0.2663020611315261
ENSDARG00000025428	0.11415416487009386	0.9998557456288198	0.6689890444756235	3	57423137	57425961	-1	protein_coding	socs3a	suppressor of cytokine signaling 3a [Source:ZFIN;Acc:ZDB-GENE-030131-7349]	216	136	154	412	230	376	291	224	254	260	468	189.27483868600612	193.95515222432098	109.73363423259532	318.0526368345766	212.0322609331047	492.2864322996301	334.39970450905395	207.97699466471647	262.64121101194127	247.24864754943872	507.9605789934756	0.2661041510167059
ENSDARG00000104329	0.034501372291564344	0.953600850477801	0.6525280053177507	8	19514294	19520341	1	protein_coding	si:ch73-281k2.5	si:ch73-281k2.5 [Source:ZFIN;Acc:ZDB-GENE-141222-10]	267	151	215	385	361	191	187	139	210	522	211	233.96473115353535	215.34726460200346	153.1995542857662	297.2093815080388	332.7984617254383	250.07103342880146	214.8891571931034	129.05715293926602	217.14430831695933	496.39920777233465	229.01641488808409	0.26066805043538666
ENSDARG00000027744	0.12275220299010907	0.9998557456288198	0.6374177461234879	11	6456146	6457748	1	protein_coding	gadd45ba	growth arrest and DNA-damage-inducible, beta a [Source:ZFIN;Acc:ZDB-GENE-040426-1971]	281	171	275	630	316	367	403	297	282	335	575	246.2325447720728	243.87008110558008	195.95291827249164	486.3426242858817	291.31388893417864	480.50298046267085	463.10337084930836	275.75521167598566	291.59378545420253	318.5703728040845	624.096865216343	0.26047538811293075
ENSDARG00000094331	0.7158967795670713	0.9998557456288198	1.1946148823396734	2	11337040	11337983	-1	sense_intronic	BX901918.2	NA	64	0	74	0	136	3	0	47	0	2	48	56.08143368474256	0	52.729148916961385	0	125.37559776914019	3.9278172789864105	0	43.63803013054319	0	1.901912673457221	52.09852092240776	0.25986375286279795
ENSDARG00000097504	0.6164150269196236	0.9998557456288198	-0.4335925209879238	15	21180094	21198286	1	unprocessed_pseudogene	CR626907.3	NA	277	317	325	80	493	216	82	34	45	83	135	242.72745516677637	452.0866415816894	231.58072159476285	61.75779356011196	454.4865419131332	282.8028440870215	94.22946999911485	31.56793669018018	46.530923210777	78.92937594847467	146.5270900942718	0.2587115101459478
ENSDARG00000095464	0.3629274115638183	0.9998557456288198	0.6787762905643215	5	10046643	10056341	1	protein_coding	gstt2	glutathione S-transferase theta 2 [Source:NCBI gene;Acc:393493]	556	177	288	462	276	174	344	44	225	242	150	487.20745513620096	252.42692605665306	205.21614713628216	356.6512578096466	254.43871311972566	227.8134021812118	395.3041180450672	40.85262395199788	232.654616053885	230.13143348832372	162.80787788252425	0.2572802027222325
ENSDARG00000030616	0.4501572481536757	0.9998557456288198	-0.18934556478406087	3	24072720	24093144	-1	protein_coding	nfe2l1a	nuclear factor, erythroid 2-like 1a [Source:ZFIN;Acc:ZDB-GENE-040630-5]	208	158	265	221	206	345	336	306	229	369	216	182.2646594754133	225.33025037825527	188.8273576080374	170.6059047098093	189.90715544443293	451.6989870834372	386.1109990207633	284.1114302116216	236.79069811706518	350.9028882528573	234.44334415083492	0.2560570703382318
ENSDARG00000041433	0.3396911949162577	0.9998557456288198	0.6699159706079	20	46039591	46043405	1	protein_coding	si:dkey-7c18.24	si:dkey-7c18.24 [Source:ZFIN;Acc:ZDB-GENE-041014-63]	1202	291	1108	1738	522	1409	437	657	830	678	397	1053.2794263915712	415.00698012703975	789.51212162153	1341.6880650934324	481.22104437861157	1844.7648486972842	502.1741267025999	610.0039531014229	858.2370281098869	644.7483963019979	430.8981834624142	0.2554274304149157
ENSDARG00000097728	0.7782627505079176	0.9998557456288198	0.9919337432027938	4	29139757	29142639	-1	lincRNA	CR388132.1	NA	39	0	77	1	140	0	0	76	1	0	54	34.17462365164	0	54.86681711629766	0.7719724195013995	129.0631153505855	0	0	70.56362318981452	1.0340205157950444	0	58.61083603770873	0.25508209634793777
ENSDARG00000095142	0.38785232436732175	0.9998557456288198	-0.7759672043473852	5	32831561	32859700	1	protein_coding	si:ch211-208h16.4	si:ch211-208h16.4 [Source:ZFIN;Acc:ZDB-GENE-060526-98]	20	24	151	103	30	17	104	217	192	142	121	17.52544802648205	34.22737980429194	107.59596603325905	79.51315920864415	27.656381860839748	22.257631247589657	119.51054731595055	201.47771358144408	198.53193903264852	135.0357998154627	131.33168815856956	0.2541098533071283
ENSDARG00000104540	0.10663645425557441	0.9998557456288198	0.8049413728606378	23	42336142	42409339	1	protein_coding	cyp2aa8	cytochrome P450, family 2, subfamily AA, polypeptide 8 [Source:ZFIN;Acc:ZDB-GENE-041010-183]	223	140	221	320	534	551	525	443	253	749	403	195.40874549527484	199.65971552503632	157.47489068443875	247.03117424044785	492.28359712294747	721.4091069071707	603.2984359699427	411.3116456985241	261.60719049614625	712.2662962097293	437.41049857771515	0.25400467815552763
ENSDARG00000077473	0.094452792749583	0.9998557456288198	0.5400831821687622	6	50451337	50454833	1	protein_coding	mych	myelocytomatosis oncogene homolog [Source:ZFIN;Acc:ZDB-GENE-030219-51]	1529	853	1409	2701	1535	1508	1188	1749	1399	1104	2087	1339.8205016245527	1216.4981238775426	1003.9914976216027	2085.09750507328	1415.0848718796337	1974.3828189038356	1365.1781751091273	1623.8918020919157	1446.5947015972672	1049.855795748386	2265.2002742721875	0.253494062325988
ENSDARG00000019294	0.8463559210025586	0.9998557456288198	0.1277476181449229	7	73453486	73455918	1	protein_coding	cbln8	cerebellin 8 [Source:ZFIN;Acc:ZDB-GENE-080204-13]	247	183	183	150	334	173	96	97	75	75	55	216.4392831270533	260.98377100772603	130.39776015951261	115.79586292520993	307.9077180506825	226.504129754883	110.31742829164666	90.06146643963169	77.55153868462834	71.32172525464578	59.69622189025889	0.2528143272827974
ENSDARG00000099351	0.04972811520013693	0.9998557456288198	-0.7914337674327112	20	6808774	6812688	-1	protein_coding	igfbp1a	insulin-like growth factor binding protein 1a [Source:ZFIN;Acc:ZDB-GENE-021231-1]	313	294	740	381	274	411	235	329	535	264	281	274.27326161444404	419.28540260257626	527.2914891696139	294.1214918300332	252.594954329003	538.1109672211383	270.0478713389267	305.46621091380234	553.2009759503488	251.05247289635318	304.9934245665954	0.24607940260690211
ENSDARG00000101557	0.5991014517245385	0.9998557456288198	-0.26643281607642627	10	44699734	44748270	1	protein_coding	scarb1	scavenger receptor class B, member 1 [Source:ZFIN;Acc:ZDB-GENE-031126-1]	767	514	521	544	307	241	123	175	112	125	189	672.1009318155866	733.036384141919	371.241710618066	419.95299620876136	283.01697437592674	315.53465474524165	141.3442049986723	162.48202708180975	115.81029776904498	118.86954209107631	205.13792613198055	0.24561088886409085
ENSDARG00000003197	0.01542745363625695	0.7105467755971228	-4.276722633404061	16	3185541	3189799	1	protein_coding	wdr21	WD repeat domain 21 [Source:ZFIN;Acc:ZDB-GENE-040109-2]	3	2	90	1	2	2	74	7	108	2	55	2.6288172039723072	2.8522816503576616	64.13004598008817	0.7719724195013995	1.8437587907226498	2.6185448526576067	85.03635097481097	6.49928108327239	111.6742157058648	1.901912673457221	59.69622189025889	0.24485783904227393
ENSDARG00000105422	0.09599747432519143	0.9998557456288198	-1.6434273742307373	5	15841523	15851953	-1	protein_coding	si:dkey-1k23.3	si:dkey-1k23.3 [Source:ZFIN;Acc:ZDB-GENE-160113-121]	69	212	264	50	148	214	24	299	157	90	57	60.46279569136307	302.34185493791216	188.114801541592	38.59862097506998	136.43815051347607	280.18429923436395	27.579357072911666	277.61214912834924	162.34122097982197	85.58607030557495	61.86699359535921	0.2439861959619039
ENSDARG00000098171	0.8420595966827693	0.9998557456288198	0.09225409765959638	15	14203675	14212777	-1	protein_coding	ENSDARG00000098171	zgc:162193 [Source:NCBI gene;Acc:323315]	561	350	428	372	548	447	237	309	223	250	226	491.5888171428215	499.1492888125908	304.97399643864156	287.17374005452064	505.189908658006	585.2447745689751	272.3461510950027	286.8968363901669	230.5865750222949	237.73908418215262	245.29720267633652	0.2438440945652864
ENSDARG00000007769	0.6837083599184488	0.9998557456288198	0.34677065219639336	7	56602521	56606752	-1	protein_coding	sult5a1	sulfotransferase family 5A, member 1 [Source:ZFIN;Acc:ZDB-GENE-060929-978]	326	190	107	360	105	111	50	99	244	137	328	285.6648028316574	270.96675678397787	76.24349910966039	277.91007102050384	96.79733651293911	145.3292393224972	57.4569939018993	91.91840389199523	252.30100585399086	130.28101813181962	356.006559636453	0.24314118878252222
ENSDARG00000094112	0.6701591676634544	0.9998557456288198	-0.29868880084686816	21	45904956	45922066	1	protein_coding	slc22a21	solute carrier family 22 member 21 [Source:ZFIN;Acc:ZDB-GENE-091118-62]	25	77	57	62	122	75	90	119	205	140	105	21.906810033102563	109.81284353876998	40.61569578738918	47.86229000908677	112.46928623408164	98.19543197466025	103.42258902341874	110.48777841563063	211.9742057379841	133.13388714200548	113.96551451776696	0.24175241256099994
ENSDARG00000005485	0.31506618789600643	0.9998557456288198	0.32347050490243784	25	7982979	7988936	1	protein_coding	ucmab	upper zone of growth plate and cartilage matrix associated b [Source:NCBI gene;Acc:405870]	1487	718	1286	1812	1018	1229	709	855	672	1097	661	1303.0170607689404	1023.9691124784006	916.3471014488155	1398.8140241365359	938.4732244778287	1609.0958119580994	814.7401735289321	793.8407608854134	694.8617866142699	1043.1991013912857	717.4400485356568	0.2399063632799558
ENSDARG00000009136	0.729469690565673	0.9998557456288198	-0.13090611077727424	13	646700	664472	1	protein_coding	tp53bp2a	tumor protein p53 binding protein, 2a [Source:ZFIN;Acc:ZDB-GENE-040516-8]	1645	1612	1215	1862	1574	1840	1334	2276	1435	2256	1607	1441.4681001781485	2298.9390101882755	865.7556207311903	1437.412645111606	1451.0381682987254	2409.0612644449984	1532.9525973026734	2113.1948207897085	1483.8194401658889	2145.3574956597454	1744.2150650481096	0.23886101957882183
ENSDARG00000116164	0.7577935246684308	0.9998557456288198	0.09382338902182187	9	22134731	22135576	-1	protein_coding	crygm2d8	crystallin, gamma M2d8 [Source:ZFIN;Acc:ZDB-GENE-040718-321]	4309	2925	3078	3095	4358	5360	5156	5739	5152	5852	5111	3775.8577773055576	4171.461913648081	2193.2475725190156	2389.2546383568315	4017.5504049846536	7017.700205122386	5924.965211163856	5328.482019557178	5327.273697376069	5564.996482535828	5547.407092383876	0.23741699216061574
ENSDARG00000076321	0.5898251535717489	0.9998557456288198	-0.47508044123577975	9	48297412	48371379	-1	protein_coding	col28a2a	collagen, type XXVIII, alpha 2a [Source:ZFIN;Acc:ZDB-GENE-030131-4444]	79	46	622	507	97	294	293	371	330	462	304	69.2255197046041	65.60247795822622	443.20987332905383	391.39001668720954	89.42230135004851	384.9260933406682	336.6979842651299	344.46189741343665	341.22677021236467	439.34182756861804	329.95729917524915	0.2345904384343902
ENSDARG00000053518	0.5923186826996023	0.9998557456288198	0.3937842586135594	2	42095487	42109575	-1	protein_coding	adhfe1	alcohol dehydrogenase iron containing 1 [Source:ZFIN;Acc:ZDB-GENE-040426-2070]	100	57	196	218	196	159	149	83	24	153	87	87.62724013241025	81.29002703519336	139.66098902330313	168.2899874513051	180.68836149081966	208.17431578627975	171.22184182765992	77.06290427308691	24.816492379081065	145.4963195194774	94.42856917186405	0.23281119607418124
ENSDARG00000089475	0.782353831593112	0.9998557456288198	0.33149568420082287	3	55120330	55121125	-1	protein_coding	hbae1.1	hemoglobin, alpha embryonic 1.1 [Source:ZFIN;Acc:ZDB-GENE-980526-80]	141	29	154	141	58	131	67	217	209	108	2	123.55440858669844	41.3580839301861	109.73363423259532	108.84811114969733	53.46900493095684	171.51468784907325	76.99237182854506	201.47771358144408	216.1102878011643	102.70328436668993	2.1707717051003232	0.2322023545663199
ENSDARG00000035178	0.13236544203952294	0.9998557456288198	0.43938166880978885	5	55543580	55560937	-1	protein_coding	gna14	guanine nucleotide binding protein (G protein), alpha 14 [Source:ZFIN;Acc:ZDB-GENE-040808-7]	477	218	352	521	346	336	99	241	233	251	443	417.98193543159687	310.8986998889851	250.8197353887893	402.19763056022913	318.9702707950184	439.91553524647793	113.76484792576062	223.76096300980657	240.92678018024537	238.69004051888123	480.8259326797216	0.2308054747621916
ENSDARG00000093316	0.13474934522246082	0.9998557456288198	0.5271926936074713	20	35719375	35750810	-1	protein_coding	adgrf8	adhesion G protein-coupled receptor F8 [Source:ZFIN;Acc:ZDB-GENE-130531-41]	188	112	125	259	181	109	30	112	103	132	173	164.73921144893126	159.72777242002905	89.06950830567803	199.9408566508625	166.8601705603998	142.71069446983958	34.47419634113958	103.98849733235824	106.50411312688958	125.52623644817659	187.77175249117795	0.23026154392447
ENSDARG00000094215	0.8018213802892508	0.9998557456288198	-0.16219938022578986	4	76988215	77004811	-1	antisense	BX005417.1	uncharacterized LOC108183423 [Source:NCBI gene;Acc:108183423]	25	32	20	37	30	8	22	153	46	20	31	21.906810033102563	45.636506405722585	14.251121328908484	28.56297952155178	27.656381860839748	10.474179410630427	25.28107731683569	142.0557151058108	47.56494372657205	19.01912673457221	33.64696142905501	0.2292243876744086
ENSDARG00000007708	0.44191767973893126	0.9998557456288198	-0.4289411781057783	21	3789839	3796461	-1	protein_coding	nsa2	NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]	4202	4513	4828	5078	3689	675	3184	3265	3519	3826	3392	3682.0966303638784	6436.173544032064	3440.220688798508	3920.0759462281067	3400.8130894879273	883.7588877719423	3658.8613716729474	3031.450390983479	3638.7181950827617	3638.3589443236638	3681.6288118501484	0.22878483587800055
ENSDARG00000075600	5.8100672760112175e-9	4.186854687382153e-6	2.1128256211536587	10	9105007	9115383	-1	protein_coding	si:dkeyp-41f9.3	si:dkeyp-41f9.3 [Source:ZFIN;Acc:ZDB-GENE-091118-56]	166	30	56	305	166	239	58	234	148	376	366	145.461218619801	42.784224755364924	39.903139720943756	235.45158794792687	153.03197962997993	312.916109892584	66.65011292620319	217.26168192653418	153.03503633766658	357.55958260995754	397.25122203335917	0.22714491059561892
ENSDARG00000043701	4.6505516386899866e-8	2.7767779470098096e-5	1.5151854738148627	8	7033049	7052493	1	protein_coding	gpd1a	glycerol-3-phosphate dehydrogenase 1a [Source:ZFIN;Acc:ZDB-GENE-050417-209]	347	118	90	440	350	301	60	80	49	449	332	304.06652325946357	168.28461737110203	64.13004598008817	339.6678645806158	322.6577883764637	394.09100032496985	68.94839268227916	74.2774980945416	50.66700527395718	426.9793951911461	360.34810304665365	0.22627967445223415
ENSDARG00000079305	0.2556771739337966	0.9998557456288198	0.37166767101548126	3	55146418	55147788	-1	protein_coding	hbae3	hemoglobin alpha embryonic-3 [Source:ZFIN;Acc:ZDB-GENE-990706-3]	7462	3803	8421	13562	5601	7039	6705	13872	11791	8129	7517	6538.744658680453	5423.613558155093	6000.434635536917	10469.48995327798	5163.446493418781	9215.968608928448	7704.982882244696	12879.718169593514	12192.13590173937	7730.324061266874	8158.845453619565	0.22557449221571846
ENSDARG00000100106	0.3354973952775038	0.9998557456288198	0.47458358170857634	12	43852970	43982343	-1	protein_coding	CR385054.1	NA	600	265	298	436	396	345	110	206	292	233	468	525.7634407944614	377.9273186723902	212.3417078007364	336.5799749026102	365.06424056308464	451.6989870834372	126.40538658417846	191.2645575934446	301.93399061215297	221.57282645776624	507.9605789934756	0.225123785455096
ENSDARG00000091801	0.5831826062659622	0.9998557456288198	0.4386620626356124	16	51244297	51254694	-1	protein_coding	serpinb14	serpin peptidase inhibitor, clade B (ovalbumin), member 14 [Source:ZFIN;Acc:ZDB-GENE-050506-148]	39	20	217	236	172	412	185	172	152	319	357	34.17462365164	28.522816503576617	154.62466641865706	182.18549100233028	158.56325600214788	539.420239647467	212.59087743702742	159.69662090326443	157.17111840084675	303.35507141642677	387.4827493604077	0.22460968866755485
ENSDARG00000074322	0.46153065923727654	0.9998557456288198	0.2682914599215645	25	13191391	13194926	1	protein_coding	si:ch211-194m7.3	si:ch211-194m7.3 [Source:ZFIN;Acc:ZDB-GENE-131121-19]	87	92	85	157	155	78	45	63	43	115	181	76.2356989151969	131.20495591645243	60.567265647861056	121.19966986171973	142.89130628100534	102.12324925364666	51.71129451170937	58.49352974945151	44.46288217918691	109.3599787237902	196.45483931157926	0.22371086105774737
ENSDARG00000069381	0.15522829053231543	0.9998557456288198	-0.9430793079012053	9	33061564	33063083	-1	protein_coding	si:ch211-125e6.5	si:ch211-125e6.5 [Source:ZFIN;Acc:ZDB-GENE-070912-39]	296	376	244	188	161	181	133	109	199	97	67	259.3766307919343	536.2289502672404	173.8636802126835	145.1308148662631	148.4225826531733	236.97830916551342	152.83560377905215	101.20309115381293	205.77008264321384	92.24276466267521	72.72085212086083	0.2195457978171944
ENSDARG00000093068	8.858166173175145e-15	2.0568661854112685e-11	0.9048809687565664	22	26180184	26236275	-1	protein_coding	c3b.1	complement component c3b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-030131-2211]	1177	442	856	1620	1298	1064	1054	1399	1287	1240	1235	1031.3726163584686	630.3542447290432	609.9479928772831	1250.5953195922673	1196.5994551789997	1393.065861613847	1211.1934314520372	1298.9277479282962	1330.7844038282221	1179.185857543477	1340.4515278994495	0.21873529489823168
ENSDARG00000115701	0.6611106847419903	0.9998557456288198	-0.17781955626785373	9	22239013	22240052	-1	protein_coding	crygm2d9	crystallin, gamma M2d9 [Source:ZFIN;Acc:ZDB-GENE-081105-81]	798	474	1771	1570	717	782	788	847	1436	889	824	699.2653762566338	675.9907511347658	1261.9367936748463	1211.9966986171974	660.9875264740699	1023.8510373891243	905.522223893933	786.4130110759592	1484.8534606816838	845.4001833517348	894.3579425013331	0.21761185293420848
ENSDARG00000069017	0.32049811557983215	0.9998557456288198	-0.5688387488092569	21	40839857	40880353	-1	protein_coding	elnb	elastin b [Source:ZFIN;Acc:ZDB-GENE-061212-2]	103	113	318	190	169	61	100	215	77	245	83	90.25605733638255	161.1539132452079	226.59282912964488	146.6747597052659	155.7976178160639	79.865618006057	114.9139878037986	199.62077612908055	79.61957971621842	232.98430249850958	90.08702576166341	0.2174590282470995
ENSDARG00000078757	0.8525408283407582	0.9998557456288198	0.13106357894938941	15	21157585	21165237	-1	protein_coding	si:ch211-212c13.8	si:ch211-212c13.8 [Source:ZFIN;Acc:ZDB-GENE-131118-28]	132	88	130	37	232	59	29	30	35	43	38	115.66795697478152	125.50039261573711	92.63228863790515	28.56297952155178	213.87601972382737	77.2470731533994	33.325056463101596	27.8540617854531	36.190718052826554	40.89112247933025	41.24466239690614	0.21665888865051228
ENSDARG00000097275	0.8248761517177376	0.9998557456288198	-0.5890792174561645	25	10843985	10857650	1	protein_coding	si:ch211-147g22.4	si:ch211-147g22.4 [Source:ZFIN;Acc:ZDB-GENE-131121-226]	39	56	58	0	94	0	0	0	0	0	1	34.17462365164	79.86388621001453	41.3282518538346	0	86.65666316396454	0	0	0	0	0	1.0853858525501616	0.21616118164920184
ENSDARG00000043249	6.899412400218742e-4	0.10840896266148216	1.1546960635584842	21	45626136	45633317	1	protein_coding	irf1b	interferon regulatory factor 1b [Source:ZFIN;Acc:ZDB-GENE-041114-13]	173	79	164	487	259	99	59	68	105	131	192	151.59512542906972	112.66512518912764	116.85919489704956	375.9505682971816	238.76676339858315	129.61797020655155	67.79925280424118	63.13587338036036	108.57215415847966	124.57528011144797	208.39408368963103	0.21608604289967104
ENSDARG00000069929	0.452176160727155	0.9998557456288198	0.26042587776669773	16	53125918	53153619	1	protein_coding	CABZ01053976.1	NA	60	32	140	126	128	126	138	122	112	206	230	52.576344079446145	45.636506405722585	99.75784930235939	97.26852485717635	118.00056260624959	164.96832571742922	158.58130316924206	113.27318459417594	115.81029776904498	195.89700536609377	249.63874608653717	0.21585619805851433
ENSDARG00000093494	0.3467738911338831	0.9998557456288198	0.46961370501898486	1	52398205	52400660	1	protein_coding	si:ch211-217k17.9	si:ch211-217k17.9 [Source:ZFIN;Acc:ZDB-GENE-061207-21]	706	380	475	992	479	791	236	335	366	348	419	618.6483153348163	541.9335135679557	338.4641315615765	765.7966401453883	441.5802303780746	1035.6344892260836	271.1970112169647	311.037023270893	378.4515087809863	330.93280518155643	454.7766722185177	0.21466951183247746
ENSDARG00000055876	0.04425795444825361	0.9998557456288198	0.8058226172181434	1	20916551	20928772	-1	protein_coding	msmo1	methylsterol monooxygenase 1 [Source:NCBI gene;Acc:406662]	1825	332	1067	1300	691	143	179	310	290	173	128	1599.197132416487	473.47875395937183	760.2973228972676	1003.5641453518194	637.0186621946755	187.2259569650189	205.6960381687995	287.8253051163487	299.86594958056287	164.5154462540496	138.9293891264207	0.2120393405706362
ENSDARG00000038583	1.9477407042958694e-13	3.1499629051702367e-10	1.1449113283036718	6	52064304	52072829	1	protein_coding	abraa	actin binding Rho activating protein a [Source:ZFIN;Acc:ZDB-GENE-120730-1]	1194	395	574	1524	1058	854	638	680	562	1142	849	1046.2692471809783	563.3256259456382	409.0071821396735	1176.4859673201329	975.3484002922817	1118.1186520847982	733.1512421882351	631.3587338036036	581.119529876815	1085.9921365440732	921.4925888150872	0.2114901942489699
ENSDARG00000102722	0.2802075184732478	0.9998557456288198	-0.3665479506187192	11	37178271	37200200	1	protein_coding	itih3b	inter-alpha-trypsin inhibitor heavy chain 3b [Source:ZFIN;Acc:ZDB-GENE-040426-2716]	2299	1214	2507	1144	1297	1261	944	905	1070	1277	1172	2014.5502506441114	1731.3349617671006	1786.3780585786783	883.1364479096011	1195.6775757836383	1650.992529600621	1084.7880448678588	840.2641971945019	1106.4019519006977	1214.3712420024356	1272.0722191887894	0.21056752663645345
ENSDARG00000103277	0.01499464843716443	0.7031981630053853	-2.2782354696630893	6	55852274	55864687	-1	protein_coding	cyp24a1	cytochrome P450, family 24, subfamily A, polypeptide 1 [Source:ZFIN;Acc:ZDB-GENE-060825-1]	118	337	105	44	37	126	57	52	76	45	38	103.40014335624409	480.609458085266	74.81838697676953	33.96678645806158	34.10953762836902	164.96832571742922	65.5009730481652	48.28037376145204	78.58555920042338	42.793035152787475	41.24466239690614	0.2036812725907119
ENSDARG00000115405	0.7992111657388561	0.9998557456288198	0.3160353384643826	3	55122662	55123439	1	protein_coding	hbbe1.2	hemoglobin beta embryonic-1.2 [Source:ZFIN;Acc:ZDB-GENE-090501-3]	158	23	166	137	42	107	85	243	305	118	2	138.4510394092082	32.80123897911311	118.28430702994041	105.76022147169174	38.71893460517565	140.09214961718197	97.67688963322881	225.6179004621701	315.3762573174886	112.21284773397603	2.1707717051003232	0.2034336385218789
ENSDARG00000018342	0.1170320720502775	0.9998557456288198	-0.4999399935501086	10	41624711	41664427	-1	protein_coding	ggt1b	gamma-glutamyltransferase 1b [Source:ZFIN;Acc:ZDB-GENE-110408-13]	339	205	366	206	141	151	270	207	359	160	111	297.05634404887076	292.3588691616603	260.79552031902523	159.0263184172883	129.9849947459468	197.70013637564932	310.26776707025624	192.1930263196264	371.21336517042096	152.1530138765777	120.47782963306794	0.20225736453132886
